problem, nodes, solutions, fails, time, optimum
pat1.rcp, 143, 2, 70, 0.35s, 19
pat2.rcp, 23, 2, 10, 0.02s, 7
pat3.rcp, 223, 2, 110, 0.51s, 20
pat4.rcp, 203, 3, 99, 1.01s, 6
pat5.rcp, 189, 3, 92, 0.97s, 7
pat6.rcp, 189, 3, 92, 1.01s, 8
pat7.rcp, 51, 2, 24, 0.06s, 8
pat8.rcp, 61, 2, 29, 0.07s, 11
pat9.rcp, 2365, 6, 1177, 6.93s, 19
pat10.rcp, 33, 1, 16, 0.04s, 14
pat11.rcp, 39, 1, 19, 0.05s, 18
pat12.rcp, 363, 3, 179, 2.71s, 13
pat13.rcp, 68495, 1, 34247, 364.69s, 20
pat14.rcp, 40695, 3, 20312, timeout, 43
pat15.rcp, 485, 3, 240, 8.68s, 43
pat16.rcp, 118996, 0, 59475, timeout, none
pat17.rcp, 72703, 6, 36336, timeout, 29
pat18.rcp, 259230, 0, 129585, timeout, none
pat19.rcp, 55988, 9, 27977, timeout, 31
pat20.rcp, 185, 2, 91, 1.55s, 37
pat21.rcp, 94868, 0, 47420, timeout, none
pat22.rcp, 75509, 6, 37749, 317.62s, 36
pat23.rcp, 280720, 0, 140329, timeout, none
pat24.rcp, 437, 6, 213, 4.22s, 40
pat25.rcp, 116851, 2, 58424, 432.07s, 33
pat26.rcp, 235689, 0, 117817, timeout, none
pat27.rcp, 11861, 2, 5929, 89.79s, 36
pat28.rcp, 85766, 7, 42857, timeout, 43
pat29.rcp, 120910, 5, 60437, timeout, 30
pat30.rcp, 135622, 5, 67785, timeout, 33
pat31.rcp, 111433, 4, 55694, timeout, 35
pat32.rcp, 14003, 3, 6999, 129.90s, 22
pat33.rcp, 215684, 0, 107812, timeout, none
pat34.rcp, 134558, 2, 67253, timeout, 31
pat35.rcp, 4207, 6, 2098, 41.93s, 31
pat36.rcp, 6429, 6, 3209, 50.53s, 33
pat37.rcp, 105282, 2, 52629, timeout, 28
pat38.rcp, 7419, 4, 3706, 29.30s, 30
pat39.rcp, 2265, 6, 1127, 13.91s, 31
pat40.rcp, 71329, 7, 35658, 528.69s, 31
pat41.rcp, 123101, 9, 61525, timeout, 37
pat42.rcp, 7155, 4, 3574, 32.28s, 28
pat43.rcp, 88189, 3, 44071, timeout, 46
pat44.rcp, 1013, 2, 505, 6.61s, 31
pat45.rcp, 80942, 0, 40461, timeout, none
pat46.rcp, 105461, 6, 52714, timeout, 33
pat47.rcp, 269910, 0, 134922, timeout, none
pat48.rcp, 80729, 3, 40345, timeout, 24
pat49.rcp, 413, 3, 204, 2.83s, 18
pat50.rcp, 70635, 6, 35303, timeout, 25
pat51.rcp, 88646, 6, 44302, timeout, 25
pat52.rcp, 77831, 5, 38897, timeout, 27
pat53.rcp, 21785, 6, 10887, 120.87s, 28
pat54.rcp, 112235, 0, 56091, timeout, none
pat55.rcp, 29679, 3, 14837, 170.32s, 29
pat56.rcp, 137, 1, 68, 0.88s, 27
pat57.rcp, 317, 4, 155, 2.01s, 21
pat58.rcp, 8705, 5, 4348, 87.06s, 35
pat59.rcp, 209630, 0, 104766, timeout, none
pat60.rcp, 25667, 4, 12830, 132.96s, 39
pat61.rcp, 5615, 7, 2801, 79.35s, 36
pat62.rcp, 28625, 7, 14296, timeout, 37
pat63.rcp, 200014, 0, 99946, timeout, none
pat64.rcp, 75756, 6, 37851, timeout, 38
pat65.rcp, 22389, 7, 11188, 367.74s, 40
pat66.rcp, 2771, 5, 1381, 24.97s, 38
pat67.rcp, 1519, 5, 755, 24.04s, 27
pat68.rcp, 112115, 3, 56020, timeout, 43
pat69.rcp, 18133, 7, 9060, 195.37s, 30
pat70.rcp, 905, 2, 451, 11.40s, 31
pat71.rcp, 16579, 8, 8282, 178.57s, 32
pat72.rcp, 27855, 4, 13910, timeout, 42
pat73.rcp, 179094, 0, 89492, timeout, none
pat74.rcp, 477, 3, 236, 4.86s, 30
pat75.rcp, 57057, 3, 28513, timeout, 34
pat76.rcp, 199576, 0, 99745, timeout, none
pat77.rcp, 167885, 0, 83896, timeout, none
pat78.rcp, 185448, 0, 92679, timeout, none
pat79.rcp, 197535, 0, 98715, timeout, none
pat80.rcp, 113275, 2, 56611, timeout, 44
pat81.rcp, 123381, 1, 61649, timeout, 58
pat82.rcp, 435, 4, 214, 5.02s, 34
pat83.rcp, 471, 3, 233, 5.52s, 34
pat84.rcp, 711, 3, 353, 11.33s, 33
pat85.rcp, 551, 5, 271, 6.30s, 31
pat86.rcp, 593, 5, 292, 7.10s, 31
pat87.rcp, 209181, 0, 104534, timeout, none
pat88.rcp, 137769, 1, 68852, timeout, 40
pat89.rcp, 103835, 4, 51893, timeout, 33
pat90.rcp, 141523, 1, 70715, timeout, 60
pat91.rcp, 46928, 3, 23444, timeout, 38
