problem, nodes, solutions, fails, time, optimum
pat1.rcp, 41, 2, 19, 0.09s, 19
pat2.rcp, 29, 2, 13, 0.01s, 7
pat3.rcp, 71, 3, 33, 0.16s, 20
pat4.rcp, 43, 1, 21, 0.13s, 6
pat5.rcp, 43, 1, 21, 0.14s, 7
pat6.rcp, 121, 1, 60, 0.26s, 8
pat7.rcp, 25, 3, 10, 0.02s, 8
pat8.rcp, 223, 3, 109, 0.06s, 11
pat9.rcp, 95, 3, 45, 0.23s, 19
pat10.rcp, 15, 1, 7, 0.01s, 14
pat11.rcp, 209, 1, 104, 0.04s, 18
pat12.rcp, 574770, 2, 287377, timeout, 13
pat13.rcp, 393107, 2, 196547, timeout, 20
pat14.rcp, 137287, 2, 68630, timeout, 43
pat15.rcp, 291, 6, 140, 3.55s, 43
pat16.rcp, 4363, 3, 2179, 13.64s, 32
pat17.rcp, 10683, 2, 5340, 29.65s, 29
pat18.rcp, 225982, 7, 112977, timeout, 41
pat19.rcp, 194285, 2, 97135, timeout, 31
pat20.rcp, 141, 3, 68, 0.88s, 37
pat21.rcp, 206635, 2, 103307, timeout, 50
pat22.rcp, 1079, 6, 534, 5.30s, 36
pat23.rcp, 300265, 5, 150124, timeout, 32
pat24.rcp, 179, 3, 87, 1.67s, 40
pat25.rcp, 67, 1, 33, 0.61s, 33
pat26.rcp, 215921, 3, 107958, 389.62s, 43
pat27.rcp, 146479, 5, 73235, 294.35s, 36
pat28.rcp, 94167, 7, 47077, 295.13s, 43
pat29.rcp, 20227, 4, 10110, 45.21s, 29
pat30.rcp, 134025, 3, 67010, 219.82s, 32
pat31.rcp, 377460, 1, 188722, timeout, 35
pat32.rcp, 1403, 3, 699, 2.39s, 22
pat33.rcp, 456898, 4, 228438, timeout, 32
pat34.rcp, 379648, 5, 189815, timeout, 32
pat35.rcp, 12725, 5, 6358, 23.16s, 31
pat36.rcp, 13859, 5, 6925, 35.14s, 33
pat37.rcp, 21933, 1, 10966, 53.93s, 28
pat38.rcp, 27377, 3, 13686, 67.42s, 30
pat39.rcp, 445, 4, 219, 1.65s, 31
pat40.rcp, 41815, 4, 20904, 102.83s, 31
pat41.rcp, 115829, 3, 57912, 167.27s, 36
pat42.rcp, 1901, 3, 948, 2.64s, 28
pat43.rcp, 343902, 1, 171942, timeout, 42
pat44.rcp, 187, 5, 89, 0.88s, 31
pat45.rcp, 421990, 2, 210985, timeout, 44
pat46.rcp, 21105, 3, 10550, 40.04s, 33
pat47.rcp, 77227, 2, 38612, 144.34s, 35
pat48.rcp, 12393, 3, 6194, 35.17s, 23
pat49.rcp, 55, 1, 27, 0.44s, 18
pat50.rcp, 27863, 4, 13928, 91.16s, 25
pat51.rcp, 38401, 2, 19199, 121.46s, 25
pat52.rcp, 62761, 3, 31378, 235.56s, 27
pat53.rcp, 3663, 3, 1829, 11.95s, 28
pat54.rcp, 361131, 1, 180556, timeout, 50
pat55.rcp, 889, 3, 442, 1.64s, 29
pat56.rcp, 47, 1, 23, 0.32s, 27
pat57.rcp, 43, 1, 21, 0.39s, 21
pat58.rcp, 34517, 4, 17255, 181.73s, 35
pat59.rcp, 129, 3, 62, 2.58s, 31
pat60.rcp, 3239, 3, 1617, 15.99s, 39
pat61.rcp, 83491, 3, 41743, 332.81s, 36
pat62.rcp, 14281, 4, 7137, 77.04s, 37
pat63.rcp, 145880, 2, 72931, timeout, 40
pat64.rcp, 185241, 5, 92608, timeout, 38
pat65.rcp, 22599, 3, 11297, 134.60s, 40
pat66.rcp, 237, 2, 117, 3.35s, 38
