problem, nodes, solutions, fails, time, optimum
j301_1.sm, 158268, 1, 79082, timeout, 90
j301_2.sm, 51166, 3, 25544, timeout, 51
j301_3.sm, 2105, 3, 1050, 16.11s, 47
j301_4.sm, 122553, 2, 61216, timeout, 66
j301_5.sm, 68795, 2, 34349, timeout, 64
j301_6.sm, 126624, 2, 63249, timeout, 56
j301_7.sm, 303, 1, 151, 3.52s, 60
j301_8.sm, 511, 3, 253, 5.62s, 53
j301_9.sm, 82680, 2, 41293, timeout, 58
j301_10.sm, 61432, 4, 30681, timeout, 46
j302_1.sm, 59935, 3, 29932, timeout, 41
j302_2.sm, 1043, 6, 516, 12.11s, 51
j302_3.sm, 28143, 4, 14068, 315.39s, 43
j302_4.sm, 603, 3, 299, 7.32s, 43
j302_5.sm, 116553, 1, 58211, timeout, 95
j302_6.sm, 931, 2, 464, 10.84s, 47
j302_7.sm, 651, 3, 323, 6.44s, 47
j302_8.sm, 56553, 5, 28218, timeout, 66
j302_9.sm, 733, 4, 363, 8.49s, 54
j302_10.sm, 96643, 6, 48275, timeout, 47
j303_1.sm, 333, 1, 166, 4.05s, 72
j303_2.sm, 913, 5, 452, 10.26s, 40
j303_3.sm, 543, 2, 270, 6.46s, 57
j303_4.sm, 335, 1, 167, 3.89s, 98
j303_5.sm, 511, 1, 255, 8.11s, 53
j303_6.sm, 307, 1, 153, 3.45s, 54
j303_7.sm, 291, 1, 145, 3.39s, 48
j303_8.sm, 297, 1, 148, 3.45s, 54
j303_9.sm, 43456, 2, 21685, timeout, 70
j303_10.sm, 129453, 2, 64655, timeout, 65
j304_1.sm, 419, 2, 208, 4.41s, 49
j304_2.sm, 311, 1, 155, 3.62s, 60
j304_3.sm, 679, 5, 335, 7.52s, 47
j304_4.sm, 485, 2, 241, 5.38s, 57
j304_5.sm, 529, 2, 263, 6.30s, 59
j304_6.sm, 529, 3, 262, 5.90s, 45
j304_7.sm, 725, 3, 360, 7.88s, 56
j304_8.sm, 547, 2, 272, 6.89s, 55
j304_9.sm, 773, 5, 382, 7.74s, 38
j304_10.sm, 559, 2, 278, 6.68s, 48
j305_1.sm, 110337, 2, 55111, timeout, 75
j305_2.sm, 43971, 0, 21943, timeout, none
j305_3.sm, 105586, 1, 52725, timeout, 125
j305_4.sm, 72594, 1, 36254, timeout, 115
j305_5.sm, 109718, 1, 54785, timeout, 108
j305_6.sm, 54646, 6, 27276, timeout, 75
j305_7.sm, 51458, 0, 25670, timeout, none
j305_8.sm, 79787, 4, 39831, timeout, 81
j305_9.sm, 101089, 5, 50483, timeout, 58
j305_10.sm, 51090, 1, 25490, timeout, 103
j306_1.sm, 131753, 1, 65812, timeout, 108
j306_2.sm, 103479, 2, 51695, timeout, 56
j306_3.sm, 96090, 3, 47999, timeout, 54
j306_4.sm, 107409, 3, 53663, timeout, 45
j306_5.sm, 101995, 3, 50936, timeout, 68
j306_6.sm, 57640, 6, 28793, timeout, 39
j306_7.sm, 143533, 2, 71717, timeout, 48
j306_8.sm, 84933, 0, 42408, timeout, none
j306_9.sm, 49815, 5, 24903, 269.58s, 51
j306_10.sm, 86260, 0, 43069, timeout, none
j307_1.sm, 543, 2, 270, 6.18s, 55
j307_2.sm, 88567, 1, 44217, timeout, 90
j307_3.sm, 865, 3, 430, 8.66s, 42
j307_4.sm, 150044, 3, 74969, timeout, 47
j307_5.sm, 99242, 0, 49559, timeout, none
j307_6.sm, 565, 5, 278, 5.92s, 35
j307_7.sm, 63270, 1, 31579, timeout, 93
j307_8.sm, 629, 3, 312, 8.09s, 44
j307_9.sm, 497, 3, 246, 5.76s, 60
j307_10.sm, 57168, 3, 28533, timeout, 60
j308_1.sm, 483, 2, 240, 5.67s, 44
j308_2.sm, 427, 2, 212, 4.67s, 51
j308_3.sm, 573, 2, 285, 6.89s, 53
j308_4.sm, 489, 2, 243, 5.46s, 48
j308_5.sm, 439, 2, 218, 4.74s, 58
j308_6.sm, 527, 4, 260, 5.22s, 47
j308_7.sm, 563, 4, 278, 5.65s, 41
j308_8.sm, 609, 2, 303, 6.86s, 51
j308_9.sm, 469, 3, 232, 4.95s, 39
j308_10.sm, 335, 1, 167, 3.64s, 67
j309_1.sm, 55604, 1, 27756, timeout, 96
j309_2.sm, 123374, 2, 61609, timeout, 121
j309_3.sm, 109507, 2, 54703, timeout, 94
j309_4.sm, 88456, 1, 44178, timeout, 97
j309_5.sm, 47377, 1, 23645, timeout, 86
j309_6.sm, 69998, 0, 34948, timeout, none
j309_7.sm, 153406, 0, 76643, timeout, none
j309_8.sm, 94635, 0, 47239, timeout, none
j309_9.sm, 85602, 3, 42745, timeout, 72
j309_10.sm, 85161, 0, 42527, timeout, none
j3010_1.sm, 44794, 2, 22350, timeout, 53
j3010_2.sm, 104479, 0, 52168, timeout, none
j3010_3.sm, 113115, 1, 56497, timeout, 107
j3010_4.sm, 130169, 2, 65023, timeout, 72
j3010_5.sm, 51090, 1, 25497, timeout, 90
j3010_6.sm, 48366, 3, 24128, timeout, 48
j3010_7.sm, 68922, 1, 34404, timeout, 104
j3010_8.sm, 76463, 2, 38180, timeout, 59
j3010_9.sm, 565, 3, 280, 7.67s, 49
j3010_10.sm, 89977, 2, 44930, timeout, 50
j3011_1.sm, 58170, 2, 29031, timeout, 68
j3011_2.sm, 49750, 2, 24830, timeout, 58
j3011_3.sm, 369, 1, 184, 4.47s, 81
j3011_4.sm, 49804, 3, 24856, timeout, 64
j3011_5.sm, 104909, 1, 52408, timeout, 94
j3011_6.sm, 73160, 2, 36523, timeout, 50
j3011_7.sm, 60700, 0, 30298, timeout, none
j3011_8.sm, 21719, 3, 10857, 145.12s, 62
j3011_9.sm, 301, 1, 150, 3.66s, 67
j3011_10.sm, 1283, 7, 635, 11.47s, 38
j3012_1.sm, 499, 2, 248, 6.45s, 47
j3012_2.sm, 701, 4, 347, 7.62s, 46
j3012_3.sm, 677, 3, 336, 8.16s, 37
j3012_4.sm, 533, 2, 265, 6.62s, 63
j3012_5.sm, 607, 3, 301, 6.62s, 47
j3012_6.sm, 4111, 3, 2053, 30.50s, 53
j3012_7.sm, 575, 2, 286, 6.96s, 55
j3012_8.sm, 401, 2, 199, 4.86s, 35
j3012_9.sm, 527, 2, 262, 6.77s, 52
j3012_10.sm, 591, 2, 294, 7.23s, 57
j3013_1.sm, 65587, 1, 32743, timeout, 86
j3013_2.sm, 26594, 0, 13258, timeout, none
j3013_3.sm, 74345, 1, 37106, timeout, 108
j3013_4.sm, 66673, 2, 33295, timeout, 95
j3013_5.sm, 70196, 1, 35037, timeout, 94
j3013_6.sm, 30126, 0, 15022, timeout, none
j3013_7.sm, 63646, 3, 31770, timeout, 100
j3013_8.sm, 114255, 0, 57067, timeout, none
j3013_9.sm, 60586, 2, 30243, timeout, 78
j3013_10.sm, 102529, 0, 51210, timeout, none
j3014_1.sm, 110620, 2, 55266, timeout, 51
j3014_2.sm, 51722, 4, 25825, timeout, 57
j3014_3.sm, 48183, 1, 24031, timeout, 107
j3014_4.sm, 117970, 0, 58915, timeout, none
j3014_5.sm, 94029, 0, 46959, timeout, none
j3014_6.sm, 42387, 7, 21150, timeout, 40
j3014_7.sm, 83094, 4, 41501, timeout, 55
j3014_8.sm, 569, 2, 283, 7.36s, 54
j3014_9.sm, 69319, 2, 34613, timeout, 50
j3014_10.sm, 96287, 5, 48106, timeout, 63
j3015_1.sm, 74239, 3, 37117, 358.58s, 46
j3015_2.sm, 589, 2, 293, 7.50s, 47
j3015_3.sm, 74264, 1, 37068, timeout, 76
j3015_4.sm, 483, 2, 240, 6.43s, 48
j3015_5.sm, 69735, 1, 34804, timeout, 109
j3015_6.sm, 30745, 1, 15372, 351.70s, 67
j3015_7.sm, 100398, 3, 50152, timeout, 49
j3015_8.sm, 46993, 4, 23458, timeout, 50
j3015_9.sm, 97640, 1, 48760, timeout, 90
j3015_10.sm, 115446, 2, 57682, timeout, 66
j3016_1.sm, 567, 4, 280, 6.64s, 51
j3016_2.sm, 553, 2, 275, 7.24s, 48
j3016_3.sm, 665, 3, 330, 8.54s, 36
j3016_4.sm, 511, 2, 254, 6.40s, 47
j3016_5.sm, 515, 2, 256, 6.50s, 51
j3016_6.sm, 667, 3, 331, 8.26s, 51
j3016_7.sm, 689, 3, 342, 9.01s, 34
j3016_8.sm, 289, 1, 144, 3.79s, 44
j3016_9.sm, 655, 3, 325, 7.90s, 44
j3016_10.sm, 659, 3, 327, 7.95s, 51
j3017_1.sm, 45675, 4, 22798, timeout, 67
j3017_2.sm, 54949, 1, 27425, timeout, 69
j3017_3.sm, 741, 4, 367, 8.57s, 60
j3017_4.sm, 109963, 1, 54923, timeout, 81
j3017_5.sm, 136235, 1, 68040, timeout, 94
j3017_6.sm, 753, 4, 373, 7.92s, 63
j3017_7.sm, 64948, 2, 32429, timeout, 61
j3017_8.sm, 43501, 1, 21731, timeout, 96
j3017_9.sm, 869, 3, 432, 9.58s, 48
j3017_10.sm, 633, 3, 314, 6.29s, 66
j3018_1.sm, 495, 2, 246, 5.83s, 53
j3018_2.sm, 573, 2, 285, 6.46s, 55
j3018_3.sm, 116530, 3, 58202, timeout, 61
j3018_4.sm, 1479, 4, 736, 20.61s, 70
j3018_5.sm, 571, 3, 283, 6.25s, 52
j3018_6.sm, 53713, 3, 26810, timeout, 67
j3018_7.sm, 873, 6, 431, 9.15s, 48
j3018_8.sm, 303, 1, 151, 4.16s, 52
j3018_9.sm, 505, 2, 251, 5.85s, 47
j3018_10.sm, 995, 4, 494, 11.79s, 49
j3019_1.sm, 749, 5, 370, 8.36s, 40
j3019_2.sm, 521, 2, 259, 6.08s, 58
j3019_3.sm, 337, 1, 168, 3.89s, 83
j3019_4.sm, 879, 8, 432, 8.65s, 39
j3019_5.sm, 55642, 4, 27781, timeout, 50
j3019_6.sm, 515, 2, 256, 6.51s, 49
j3019_7.sm, 1489, 6, 739, 13.87s, 57
j3019_8.sm, 2139, 3, 1067, 30.63s, 55
j3019_9.sm, 799, 4, 396, 9.38s, 38
j3019_10.sm, 829, 4, 411, 9.95s, 47
j3020_1.sm, 283, 1, 141, 3.31s, 57
j3020_2.sm, 315, 1, 157, 3.60s, 70
j3020_3.sm, 295, 1, 147, 3.47s, 49
j3020_4.sm, 379, 2, 188, 4.21s, 43
j3020_5.sm, 307, 1, 153, 3.40s, 61
j3020_6.sm, 543, 4, 268, 5.08s, 51
j3020_7.sm, 493, 2, 245, 5.94s, 42
j3020_8.sm, 713, 3, 354, 7.52s, 51
j3020_9.sm, 351, 1, 175, 4.05s, 41
j3020_10.sm, 671, 3, 333, 7.59s, 37
j3021_1.sm, 160741, 2, 80302, timeout, 125
j3021_2.sm, 35107, 12, 17517, timeout, 68
j3021_3.sm, 120399, 0, 60131, timeout, none
j3021_4.sm, 116574, 0, 58227, timeout, none
j3021_5.sm, 107244, 2, 53574, timeout, 65
j3021_6.sm, 127874, 3, 63875, timeout, 92
j3021_7.sm, 99710, 1, 49804, timeout, 93
j3021_8.sm, 86746, 1, 43317, timeout, 90
j3021_9.sm, 146179, 2, 73036, timeout, 96
j3021_10.sm, 50088, 0, 25001, timeout, none
j3022_1.sm, 90744, 4, 45331, timeout, 48
j3022_2.sm, 93726, 3, 46818, timeout, 56
j3022_3.sm, 153694, 2, 76807, timeout, 64
j3022_4.sm, 128913, 5, 64425, timeout, 49
j3022_5.sm, 52293, 2, 26103, timeout, 55
j3022_6.sm, 137938, 3, 68927, timeout, 56
j3022_7.sm, 55892, 2, 27890, timeout, 69
j3022_8.sm, 89133, 2, 44515, timeout, 66
j3022_9.sm, 581, 3, 288, 6.12s, 76
j3022_10.sm, 121606, 2, 60737, timeout, 68
j3023_1.sm, 471, 2, 234, 5.04s, 63
j3023_2.sm, 281, 1, 140, 3.33s, 53
j3023_3.sm, 62969, 1, 31437, timeout, 82
j3023_4.sm, 83756, 1, 41831, timeout, 98
j3023_5.sm, 565, 3, 280, 6.42s, 52
j3023_6.sm, 315, 1, 157, 4.46s, 48
j3023_7.sm, 2163, 3, 1079, 21.95s, 60
j3023_8.sm, 53331, 0, 26632, timeout, none
j3023_9.sm, 4357, 3, 2176, 72.62s, 63
j3023_10.sm, 261, 1, 130, 3.05s, 61
j3024_1.sm, 423, 2, 210, 4.43s, 53
j3024_2.sm, 283, 1, 141, 3.23s, 58
j3024_3.sm, 345, 1, 172, 4.10s, 69
j3024_4.sm, 521, 2, 259, 5.84s, 53
j3024_5.sm, 795, 4, 394, 8.00s, 51
j3024_6.sm, 477, 2, 237, 5.10s, 56
j3024_7.sm, 629, 4, 311, 6.70s, 44
j3024_8.sm, 487, 2, 242, 5.89s, 38
j3024_9.sm, 5531, 4, 2762, 40.89s, 43
j3024_10.sm, 523, 2, 260, 5.91s, 53
j3025_1.sm, 45069, 0, 22497, timeout, none
j3025_2.sm, 90589, 3, 45249, timeout, 85
j3025_3.sm, 76653, 1, 38264, timeout, 104
