problem, nodes, solutions, fails, time, optimum
j301_1.sm, 34808, 0, 17361, timeout, none
j301_2.sm, 25633, 0, 12773, timeout, none
j301_3.sm, 45329, 0, 22602, timeout, none
j301_4.sm, 31982, 0, 15944, timeout, none
j301_5.sm, 34148, 0, 17024, timeout, none
j301_6.sm, 32585, 0, 16250, timeout, none
j301_7.sm, 36943, 0, 18406, timeout, none
j301_8.sm, 45524, 0, 22701, timeout, none
j301_9.sm, 34286, 0, 17088, timeout, none
j301_10.sm, 33794, 0, 16836, timeout, none
j302_1.sm, 37330, 0, 18603, timeout, none
j302_2.sm, 439, 2, 218, 14.37s, 51
j302_3.sm, 85410, 0, 42644, timeout, none
j302_4.sm, 104863, 1, 52360, timeout, 45
j302_5.sm, 275, 1, 137, 8.35s, 51
j302_6.sm, 34327, 0, 17100, timeout, none
j302_7.sm, 46049, 0, 22973, timeout, none
j302_8.sm, 30634, 0, 15267, timeout, none
j302_9.sm, 28698, 2, 14294, timeout, 58
j302_10.sm, 31724, 0, 15815, timeout, none
j303_1.sm, 58063, 1, 28965, timeout, 73
j303_2.sm, 285, 1, 142, 8.12s, 40
j303_3.sm, 10405, 2, 5201, 215.73s, 57
j303_4.sm, 465, 2, 231, 11.89s, 98
j303_5.sm, 32791, 0, 16345, timeout, none
j303_6.sm, 36421, 0, 18152, timeout, none
j303_7.sm, 425, 2, 211, 10.48s, 48
j303_8.sm, 669, 1, 334, 11.28s, 54
j303_9.sm, 33690, 0, 16793, timeout, none
j303_10.sm, 28190, 1, 14056, timeout, 59
j304_1.sm, 333, 1, 166, 7.75s, 49
j304_2.sm, 349, 1, 174, 9.95s, 60
j304_3.sm, 331, 1, 165, 9.38s, 47
j304_4.sm, 293, 1, 146, 7.46s, 57
j304_5.sm, 379, 1, 189, 9.75s, 59
j304_6.sm, 297, 1, 148, 7.41s, 45
j304_7.sm, 359, 1, 179, 9.27s, 56
j304_8.sm, 313, 1, 156, 7.93s, 55
j304_9.sm, 331, 1, 165, 7.92s, 38
j304_10.sm, 387, 1, 193, 9.56s, 48
j305_1.sm, 16572, 0, 8250, timeout, none
j305_2.sm, 20431, 0, 10185, timeout, none
j305_3.sm, 18951, 0, 9442, timeout, none
j305_4.sm, 11993, 0, 5960, timeout, none
j305_5.sm, 17938, 0, 8937, timeout, none
j305_6.sm, 14509, 0, 7223, timeout, none
j305_7.sm, 19852, 0, 9891, timeout, none
j305_8.sm, 9791, 0, 4864, timeout, none
j305_9.sm, 23389, 0, 11661, timeout, none
j305_10.sm, 19004, 0, 9461, timeout, none
j306_1.sm, 21618, 0, 10756, timeout, none
j306_2.sm, 18554, 2, 9240, timeout, 57
j306_3.sm, 32345, 0, 16130, timeout, none
j306_4.sm, 36330, 1, 18120, timeout, 44
j306_5.sm, 16240, 0, 8074, timeout, none
j306_6.sm, 61316, 1, 30605, timeout, 41
