problem, nodes, solutions, fails, time, optimum
j301_1.sm, 84574, 0, 42275, timeout, none
j301_2.sm, 128721, 0, 64348, timeout, none
j301_3.sm, 46161, 1, 23072, timeout, 56
j301_4.sm, 44674, 2, 22327, timeout, 77
j301_5.sm, 56484, 4, 28231, timeout, 42
j301_6.sm, 53575, 1, 26779, timeout, 49
j301_7.sm, 64967, 2, 32473, timeout, 66
j301_8.sm, 62800, 6, 31388, timeout, 55
j301_9.sm, 137371, 0, 68675, timeout, none
j301_10.sm, 68510, 1, 34244, timeout, 64
j302_1.sm, 77870, 4, 38922, timeout, 41
j302_2.sm, 143745, 0, 71861, timeout, none
j302_3.sm, 57745, 0, 28863, timeout, none
j302_4.sm, 98253, 2, 49115, timeout, 45
j302_5.sm, 197, 2, 97, 6.45s, 51
j302_6.sm, 129444, 0, 64711, timeout, none
j302_7.sm, 96093, 3, 48037, timeout, 48
j302_8.sm, 33030, 3, 16505, timeout, 60
j302_9.sm, 51099, 3, 25538, timeout, 58
j302_10.sm, 121619, 0, 60798, timeout, none
j303_1.sm, 109, 3, 52, 6.12s, 72
j303_2.sm, 59778, 2, 29878, timeout, 46
j303_3.sm, 179, 3, 87, 10.74s, 57
j303_4.sm, 129, 2, 63, 6.59s, 98
j303_5.sm, 34005, 3, 16995, timeout, 53
j303_6.sm, 120267, 0, 60122, timeout, none
j303_7.sm, 315, 2, 156, 12.99s, 48
j303_8.sm, 41, 1, 20, 3.09s, 54
j303_9.sm, 50035, 2, 25007, timeout, 68
j303_10.sm, 44631, 1, 22308, timeout, 71
j304_1.sm, 41, 1, 20, 2.07s, 49
j304_2.sm, 45, 1, 22, 4.34s, 60
j304_3.sm, 37, 1, 18, 3.62s, 47
j304_4.sm, 37, 1, 18, 2.73s, 57
j304_5.sm, 41, 1, 20, 3.71s, 59
j304_6.sm, 39, 1, 19, 2.77s, 45
j304_7.sm, 41, 1, 20, 3.52s, 56
j304_8.sm, 39, 1, 19, 2.83s, 55
j304_9.sm, 47, 1, 23, 3.46s, 38
j304_10.sm, 47, 1, 23, 3.21s, 48
j305_1.sm, 159174, 0, 79576, timeout, none
j305_2.sm, 39795, 1, 19891, timeout, 95
j305_3.sm, 53118, 0, 26549, timeout, none
j305_4.sm, 60182, 3, 30079, timeout, 93
j305_5.sm, 87095, 0, 43536, timeout, none
j305_6.sm, 62147, 0, 31063, timeout, none
j305_7.sm, 63471, 0, 31724, timeout, none
j305_8.sm, 28419, 5, 14197, timeout, 79
j305_9.sm, 60216, 1, 30095, timeout, 67
j305_10.sm, 76207, 0, 38091, timeout, none
j306_1.sm, 61086, 0, 30533, timeout, none
j306_2.sm, 52440, 2, 26208, timeout, 73
j306_3.sm, 56200, 5, 28088, timeout, 50
j306_4.sm, 32204, 7, 16090, timeout, 47
j306_5.sm, 45313, 7, 22642, timeout, 68
j306_6.sm, 101169, 0, 50573, timeout, none
j306_7.sm, 137199, 0, 68588, timeout, none
j306_8.sm, 136313, 0, 68145, timeout, none
j306_9.sm, 127, 3, 61, 6.55s, 51
j306_10.sm, 58905, 0, 29443, timeout, none
j307_1.sm, 62269, 0, 31124, timeout, none
j307_2.sm, 75579, 0, 37779, timeout, none
j307_3.sm, 36449, 1, 18218, timeout, 50
j307_4.sm, 125055, 0, 62518, timeout, none
j307_5.sm, 137397, 0, 68688, timeout, none
j307_6.sm, 203, 3, 99, 5.89s, 35
j307_7.sm, 63813, 5, 31896, timeout, 51
j307_8.sm, 65, 2, 31, 9.00s, 44
j307_9.sm, 95115, 0, 47547, timeout, none
j307_10.sm, 70115, 0, 35048, timeout, none
j308_1.sm, 45, 1, 22, 3.04s, 44
j308_2.sm, 43, 1, 21, 3.72s, 51
j308_3.sm, 47, 1, 23, 5.33s, 53
j308_4.sm, 43, 1, 21, 3.53s, 48
j308_5.sm, 39, 1, 19, 3.35s, 58
j308_6.sm, 47, 1, 23, 4.51s, 47
j308_7.sm, 47, 1, 23, 3.20s, 41
j308_8.sm, 41, 1, 20, 3.65s, 51
j308_9.sm, 43, 1, 21, 3.88s, 39
j308_10.sm, 45, 1, 22, 3.59s, 67
j309_1.sm, 94474, 0, 47224, timeout, none
j309_2.sm, 72336, 0, 36157, timeout, none
j309_3.sm, 72952, 0, 36465, timeout, none
j309_4.sm, 85586, 7, 42776, timeout, 102
j309_5.sm, 124291, 0, 62134, timeout, none
j309_6.sm, 90155, 0, 45067, timeout, none
j309_7.sm, 51993, 2, 25984, timeout, 86
j309_8.sm, 79830, 0, 39903, timeout, none
j309_9.sm, 52625, 0, 26303, timeout, none
j309_10.sm, 29950, 0, 14967, timeout, none
j3010_1.sm, 49649, 10, 24815, 445.79s, 42
j3010_2.sm, 101964, 0, 50971, timeout, none
j3010_3.sm, 39733, 4, 19857, timeout, 72
j3010_4.sm, 60018, 5, 29999, timeout, 67
j3010_5.sm, 60938, 6, 30455, timeout, 46
j3010_6.sm, 41263, 7, 20619, timeout, 49
j3010_7.sm, 32633, 12, 16300, timeout, 49
j3010_8.sm, 42084, 5, 21031, timeout, 56
j3010_9.sm, 175, 5, 83, 7.48s, 49
j3010_10.sm, 149883, 0, 74930, timeout, none
j3011_1.sm, 43718, 6, 21847, timeout, 57
j3011_2.sm, 54571, 1, 27275, timeout, 75
j3011_3.sm, 155093, 0, 77537, timeout, none
j3011_4.sm, 116901, 0, 58440, timeout, none
j3011_5.sm, 37294, 3, 18639, timeout, 57
j3011_6.sm, 551, 7, 269, 13.68s, 44
j3011_7.sm, 35517, 2, 17753, timeout, 37
j3011_8.sm, 2187, 4, 1090, 23.71s, 62
j3011_9.sm, 42214, 2, 21097, timeout, 77
j3011_10.sm, 37483, 7, 18735, 448.73s, 38
j3012_1.sm, 43, 1, 21, 4.62s, 47
j3012_2.sm, 45, 1, 22, 4.72s, 46
j3012_3.sm, 49, 1, 24, 3.44s, 37
j3012_4.sm, 43, 1, 21, 5.48s, 63
j3012_5.sm, 47, 1, 23, 4.55s, 47
j3012_6.sm, 47, 1, 23, 3.89s, 53
j3012_7.sm, 43, 1, 21, 6.01s, 55
j3012_8.sm, 45, 1, 22, 3.55s, 35
j3012_9.sm, 49, 1, 24, 6.02s, 52
j3012_10.sm, 45, 1, 22, 4.47s, 57
j3013_1.sm, 72024, 1, 36000, timeout, 78
j3013_2.sm, 139263, 0, 69619, timeout, none
j3013_3.sm, 69170, 0, 34575, timeout, none
j3013_4.sm, 40639, 0, 20311, timeout, none
j3013_5.sm, 88621, 0, 44299, timeout, none
j3013_6.sm, 38221, 2, 19100, timeout, 83
j3013_7.sm, 82601, 0, 41289, timeout, none
j3013_8.sm, 83096, 0, 41537, timeout, none
j3013_9.sm, 51281, 1, 25630, timeout, 104
j3013_10.sm, 68756, 0, 34367, timeout, none
j3014_1.sm, 58522, 7, 29248, timeout, 52
j3014_2.sm, 128103, 0, 64040, timeout, none
j3014_3.sm, 57674, 6, 28824, timeout, 65
j3014_4.sm, 53970, 2, 26974, timeout, 60
j3014_5.sm, 74706, 0, 37342, timeout, none
j3014_6.sm, 92009, 4, 45991, timeout, 46
j3014_7.sm, 146098, 0, 73039, timeout, none
j3014_8.sm, 26883, 10, 13432, 307.47s, 54
j3014_9.sm, 107160, 0, 53567, timeout, none
j3014_10.sm, 62174, 3, 31074, timeout, 73
j3015_1.sm, 59444, 6, 29709, timeout, 48
j3015_2.sm, 249, 4, 121, 6.72s, 47
j3015_3.sm, 31067, 9, 15525, 311.54s, 48
j3015_4.sm, 41, 1, 20, 3.59s, 48
j3015_5.sm, 28535, 9, 14256, timeout, 60
j3015_6.sm, 245, 8, 115, 10.48s, 67
j3015_7.sm, 52674, 2, 26326, timeout, 53
j3015_8.sm, 41877, 3, 20929, timeout, 52
j3015_9.sm, 57163, 2, 28571, timeout, 65
j3015_10.sm, 70267, 0, 35124, timeout, none
j3016_1.sm, 49, 1, 24, 4.28s, 51
j3016_2.sm, 45, 1, 22, 4.95s, 48
j3016_3.sm, 53, 1, 26, 4.01s, 36
j3016_4.sm, 39, 1, 19, 3.07s, 47
j3016_5.sm, 41, 1, 20, 3.92s, 51
j3016_6.sm, 45, 1, 22, 3.61s, 51
j3016_7.sm, 49, 1, 24, 3.53s, 34
j3016_8.sm, 43, 1, 21, 3.17s, 44
j3016_9.sm, 39, 1, 19, 2.84s, 44
j3016_10.sm, 47, 1, 23, 3.92s, 51
j3017_1.sm, 41671, 0, 20826, timeout, none
j3017_2.sm, 56940, 2, 28461, timeout, 68
j3017_3.sm, 211, 2, 104, 11.99s, 60
j3017_4.sm, 56158, 0, 28069, timeout, none
j3017_5.sm, 59955, 1, 29969, timeout, 63
j3017_6.sm, 77736, 0, 38857, timeout, none
j3017_7.sm, 54187, 0, 27084, timeout, none
j3017_8.sm, 60327, 0, 30155, timeout, none
j3017_9.sm, 134574, 0, 67276, timeout, none
j3017_10.sm, 51983, 6, 25978, timeout, 81
j3018_1.sm, 151, 1, 75, 8.63s, 53
j3018_2.sm, 53, 1, 26, 7.01s, 55
j3018_3.sm, 60856, 0, 30418, timeout, none
j3018_4.sm, 185, 1, 92, 13.84s, 70
j3018_5.sm, 209, 2, 103, 9.60s, 52
j3018_6.sm, 65964, 0, 32972, timeout, none
j3018_7.sm, 48626, 0, 24303, timeout, none
j3018_8.sm, 59, 2, 28, 7.01s, 52
j3018_9.sm, 64971, 1, 32476, timeout, 50
j3018_10.sm, 125187, 0, 62584, timeout, none
j3019_1.sm, 119, 1, 59, 5.85s, 40
j3019_2.sm, 65, 2, 31, 4.35s, 58
j3019_3.sm, 67, 1, 33, 5.70s, 83
j3019_4.sm, 141498, 0, 70737, timeout, none
j3019_5.sm, 149763, 0, 74875, timeout, none
j3019_6.sm, 45672, 1, 22829, timeout, 55
j3019_7.sm, 90643, 1, 45313, timeout, 57
j3019_8.sm, 73014, 3, 36499, timeout, 56
j3019_9.sm, 163, 2, 80, 6.67s, 38
j3019_10.sm, 57, 1, 28, 8.08s, 47
j3020_1.sm, 43, 1, 21, 3.07s, 57
j3020_2.sm, 41, 1, 20, 3.56s, 70
j3020_3.sm, 47, 1, 23, 4.13s, 49
j3020_4.sm, 35, 1, 17, 3.06s, 43
j3020_5.sm, 39, 1, 19, 2.90s, 61
j3020_6.sm, 35, 1, 17, 3.32s, 51
j3020_7.sm, 37, 1, 18, 2.87s, 42
j3020_8.sm, 39, 1, 19, 2.64s, 51
j3020_9.sm, 37, 1, 18, 3.31s, 41
j3020_10.sm, 43, 1, 21, 2.56s, 37
j3021_1.sm, 50986, 0, 25484, timeout, none
j3021_2.sm, 46265, 0, 23122, timeout, none
j3021_3.sm, 47372, 0, 23675, timeout, none
j3021_4.sm, 64734, 0, 32360, timeout, none
