problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 19735, 0, 9858, timeout, none
PSP2.SCH, 9308, 0, 4645, timeout, none
PSP3.SCH, 18401, 0, 9193, timeout, none
PSP4.SCH, 240855, 2, 120413, timeout, 109
PSP5.SCH, 9749, 0, 4868, timeout, none
PSP6.SCH, 3509, 0, 1750, timeout, none
PSP7.SCH, 30711, 0, 15345, timeout, none
PSP8.SCH, 13985, 0, 6987, timeout, none
PSP9.SCH, 124874, 1, 62426, timeout, 122
PSP10.SCH, 4574, 0, 2282, timeout, none
PSP11.SCH, 1341, 8, 663, 31.68s, 62
PSP12.SCH, 367666, 6, 183818, timeout, 46
PSP13.SCH, 317065, 2, 158519, timeout, 71
PSP14.SCH, 2227, 6, 1108, 34.55s, 69
PSP15.SCH, 447787, 1, 223879, timeout, 71
PSP16.SCH, 263656, 1, 131816, timeout, 54
PSP17.SCH, 21305, 0, 10645, timeout, none
PSP18.SCH, 17245, 0, 8610, timeout, none
PSP19.SCH, 33415, 0, 16696, timeout, none
PSP20.SCH, 512138, 4, 256054, timeout, 32
PSP21.SCH, 330366, 4, 165168, timeout, 57
PSP22.SCH, 99, 1, 49, 5.70s, 78
PSP23.SCH, 448799, 2, 224388, timeout, 49
PSP24.SCH, 353910, 6, 176944, timeout, 40
PSP25.SCH, 2299, 5, 1145, 27.56s, 78
PSP26.SCH, 19968, 1, 9975, timeout, 62
PSP27.SCH, 143, 1, 71, 5.44s, 60
PSP28.SCH, 261, 3, 128, 7.58s, 87
PSP29.SCH, 171, 2, 84, 8.08s, 62
PSP30.SCH, 75, 1, 37, 5.72s, 66
PSP31.SCH, 6185, 0, 3086, timeout, none
PSP32.SCH, 110985, 2, 55480, timeout, 129
PSP33.SCH, 60352, 2, 30162, timeout, 117
PSP34.SCH, 5279, 0, 2634, timeout, none
PSP35.SCH, 34588, 1, 17283, timeout, 160
PSP36.SCH, 11385, 0, 5690, timeout, none
PSP37.SCH, 10766, 0, 5378, timeout, none
PSP38.SCH, 59538, 1, 29755, timeout, 110
PSP39.SCH, 15013, 0, 7496, timeout, none
PSP40.SCH, 97538, 1, 48755, timeout, 134
PSP41.SCH, 195100, 6, 97537, timeout, 46
PSP42.SCH, 29860, 0, 14917, timeout, none
PSP43.SCH, 17703, 4, 8848, 88.36s, 66
PSP44.SCH, 90612, 2, 45293, timeout, 119
PSP45.SCH, 205199, 5, 102586, timeout, 56
PSP46.SCH, 321341, 3, 160659, timeout, 51
PSP47.SCH, 267681, 5, 133825, timeout, 49
PSP48.SCH, 1461, 9, 722, 18.51s, 54
PSP49.SCH, 76309, 0, 38145, timeout, none
PSP50.SCH, 17162, 0, 8576, timeout, none
PSP51.SCH, 1339, 7, 663, 20.28s, 71
PSP52.SCH, 83, 1, 41, 6.44s, 80
PSP53.SCH, 3991, 12, 1984, 30.57s, 46
PSP54.SCH, 661, 7, 324, 12.21s, 35
PSP55.SCH, 2639, 7, 1313, 23.61s, 49
PSP56.SCH, 77, 1, 38, 5.47s, 61
PSP57.SCH, 309735, 4, 154855, timeout, 76
PSP58.SCH, 71877, 8, 35931, 133.57s, 40
PSP59.SCH, 274920, 2, 137448, timeout, 59
PSP60.SCH, 370164, 3, 185067, timeout, 49
PSP61.SCH, 37677, 0, 18830, timeout, none
PSP62.SCH, 2437, 0, 1216, timeout, none
PSP63.SCH, 19970, 0, 9972, timeout, none
PSP64.SCH, 165898, 1, 82935, timeout, 170
PSP65.SCH, 49359, 3, 24666, timeout, 168
PSP66.SCH, 34615, 0, 17294, timeout, none
PSP67.SCH, 101231, 1, 50602, timeout, 139
PSP68.SCH, 34759, 1, 17366, timeout, 174
PSP69.SCH, 8453, 0, 4222, timeout, none
PSP70.SCH, 13525, 0, 6758, timeout, none
PSP71.SCH, 119462, 12, 59716, timeout, 54
PSP72.SCH, 12419, 0, 6200, timeout, none
PSP73.SCH, 190387, 4, 95177, timeout, 61
PSP74.SCH, 1791, 13, 883, 22.99s, 68
PSP75.SCH, 130102, 5, 65041, timeout, 65
PSP76.SCH, 155724, 4, 77851, timeout, 71
PSP77.SCH, 162420, 8, 81192, timeout, 48
PSP78.SCH, 232150, 4, 116061, timeout, 67
PSP79.SCH, 132833, 3, 66402, timeout, 84
PSP80.SCH, 3537, 11, 1758, 62.72s, 65
PSP81.SCH, 115, 2, 56, 4.59s, 36
PSP82.SCH, 3821, 7, 1904, 32.54s, 48
PSP83.SCH, 127, 1, 63, 9.10s, 56
PSP84.SCH, 67, 1, 33, 4.06s, 51
PSP85.SCH, 229, 2, 113, 10.56s, 54
PSP86.SCH, 364447, 7, 182217, 526.59s, 42
PSP87.SCH, 79, 1, 39, 6.24s, 66
PSP88.SCH, 293, 3, 144, 6.83s, 68
PSP89.SCH, 80791, 5, 40385, timeout, 94
PSP90.SCH, 545, 6, 267, 12.56s, 87
PSP91.SCH, 58695, 1, 29336, timeout, 116
PSP92.SCH, 7309, 0, 3644, timeout, none
PSP93.SCH, 12311, 0, 6147, timeout, none
PSP94.SCH, 11013, 0, 5504, timeout, none
PSP95.SCH, 168546, 2, 84260, timeout, 118
PSP96.SCH, 5021, 0, 2504, timeout, none
PSP97.SCH, 75304, 1, 37643, timeout, 147
PSP98.SCH, 3444, 0, 1721, timeout, none
PSP99.SCH, 24176, 0, 12083, timeout, none
PSP100.SCH, 7539, 0, 3762, timeout, none
PSP101.SCH, 18168, 0, 9078, timeout, none
PSP102.SCH, 105905, 3, 52943, timeout, 61
PSP103.SCH, 213387, 2, 106681, timeout, 59
PSP104.SCH, 14357, 0, 7168, timeout, none
PSP105.SCH, 961, 6, 475, 17.08s, 60
PSP106.SCH, 335078, 1, 167525, timeout, 110
PSP107.SCH, 383545, 1, 191758, timeout, 68
PSP108.SCH, 88704, 4, 44343, timeout, 121
PSP109.SCH, 183, 1, 91, 11.67s, 105
PSP110.SCH, 295, 2, 146, 31.04s, 145
PSP111.SCH, 7153, 0, 3566, timeout, none
PSP112.SCH, 492616, 1, 246299, timeout, 57
PSP113.SCH, 147, 2, 72, 7.29s, 47
PSP114.SCH, 374248, 3, 187109, timeout, 42
PSP115.SCH, 7478, 0, 3736, timeout, none
PSP116.SCH, 213, 4, 103, 10.34s, 39
PSP117.SCH, 21141, 5, 10566, 206.83s, 142
PSP118.SCH, 109, 2, 53, 7.72s, 47
PSP119.SCH, 64160, 3, 32073, timeout, 80
PSP120.SCH, 204577, 3, 102276, timeout, 85
PSP121.SCH, 12359, 0, 6174, timeout, none
PSP122.SCH, 7428, 0, 3704, timeout, none
PSP123.SCH, 5923, 0, 2955, timeout, none
PSP124.SCH, 129341, 2, 64657, timeout, 149
PSP125.SCH, 10682, 0, 5336, timeout, none
PSP126.SCH, 29857, 0, 14917, timeout, none
PSP127.SCH, 8950, 0, 4470, timeout, none
PSP128.SCH, 4392, 0, 2191, timeout, none
PSP129.SCH, 3562, 0, 1775, timeout, none
PSP130.SCH, 2403, 0, 1197, timeout, none
PSP131.SCH, 282077, 1, 141025, timeout, 88
PSP132.SCH, 10625, 0, 5305, timeout, none
PSP133.SCH, 114007, 1, 56997, timeout, 101
PSP134.SCH, 415613, 3, 207789, timeout, 66
PSP135.SCH, 2576, 0, 1284, timeout, none
PSP136.SCH, 158773, 4, 79376, timeout, 101
PSP137.SCH, 3924, 0, 1958, timeout, none
PSP138.SCH, 173003, 2, 86487, timeout, 102
PSP139.SCH, 260992, 1, 130482, timeout, 94
PSP140.SCH, 1461, 14, 717, 33.57s, 74
PSP141.SCH, 218551, 1, 109260, timeout, 115
PSP142.SCH, 231, 2, 114, 8.45s, 70
PSP143.SCH, 103, 2, 50, 8.63s, 54
PSP144.SCH, 67, 1, 33, 17.67s, 102
PSP145.SCH, 673, 6, 331, 17.35s, 70
PSP146.SCH, 411, 3, 203, 11.88s, 90
PSP147.SCH, 261, 6, 125, 7.31s, 50
PSP148.SCH, 11011, 0, 5497, timeout, none
PSP149.SCH, 53149, 4, 26565, timeout, 107
PSP150.SCH, 129247, 2, 64609, timeout, 158
PSP151.SCH, 3215, 0, 1604, timeout, none
PSP152.SCH, 3569, 0, 1783, timeout, none
PSP153.SCH, 72766, 1, 36371, timeout, 185
PSP154.SCH, 60109, 1, 30041, timeout, 146
PSP155.SCH, 76705, 1, 38338, timeout, 155
PSP156.SCH, 1365, 0, 675, timeout, none
PSP157.SCH, 6408, 0, 3195, timeout, none
PSP158.SCH, 5882, 0, 2934, timeout, none
PSP159.SCH, 6827, 0, 3409, timeout, none
PSP160.SCH, 3091, 0, 1540, timeout, none
PSP161.SCH, 55212, 5, 27591, timeout, 179
PSP162.SCH, 1127, 7, 557, 15.21s, 46
PSP163.SCH, 233687, 3, 116830, timeout, 60
PSP164.SCH, 15054, 0, 7523, timeout, none
PSP165.SCH, 209893, 4, 104934, timeout, 74
PSP166.SCH, 26607, 0, 13293, timeout, none
PSP167.SCH, 177896, 3, 88936, timeout, 115
PSP168.SCH, 223299, 4, 111634, timeout, 45
PSP169.SCH, 25503, 0, 12747, timeout, none
PSP170.SCH, 181753, 2, 90863, timeout, 96
PSP171.SCH, 193, 2, 95, 7.78s, 73
PSP172.SCH, 159, 2, 78, 11.95s, 46
PSP173.SCH, 349, 6, 169, 13.99s, 85
PSP174.SCH, 217, 3, 106, 9.05s, 60
PSP175.SCH, 152616, 6, 76295, timeout, 77
PSP176.SCH, 149243, 2, 74611, timeout, 98
PSP177.SCH, 135638, 2, 67811, timeout, 85
PSP178.SCH, 563, 5, 277, 16.50s, 59
PSP179.SCH, 21243, 2, 10620, 164.33s, 81
PSP180.SCH, 299, 4, 146, 24.87s, 76
PSP181.SCH, 17540, 3, 8757, timeout, 165
PSP182.SCH, 10747, 0, 5370, timeout, none
PSP183.SCH, 5432, 0, 2708, timeout, none
PSP184.SCH, 4263, 0, 2124, timeout, none
PSP185.SCH, 138359, 3, 69167, timeout, 115
PSP186.SCH, 9120, 0, 4554, timeout, none
PSP187.SCH, 4858, 0, 2420, timeout, none
PSP188.SCH, 32478, 3, 16231, timeout, 142
PSP189.SCH, 5560, 0, 2770, timeout, none
PSP190.SCH, 82325, 1, 41151, timeout, 150
PSP191.SCH, 55325, 1, 27653, timeout, 138
PSP192.SCH, 83603, 1, 41790, timeout, 125
PSP193.SCH, 21569, 0, 10775, timeout, none
PSP194.SCH, 19763, 0, 9875, timeout, none
PSP195.SCH, 207687, 4, 103833, timeout, 56
PSP196.SCH, 11525, 0, 5758, timeout, none
PSP197.SCH, 7191, 2, 3594, 105.40s, 141
PSP198.SCH, 534875, 5, 267420, timeout, 110
PSP199.SCH, 6520, 0, 3257, timeout, none
PSP200.SCH, 501, 4, 247, 29.47s, 122
PSP201.SCH, 20393, 0, 10190, timeout, none
PSP202.SCH, 91, 2, 44, 8.58s, 84
PSP203.SCH, 312647, 1, 156314, timeout, 103
PSP204.SCH, 298197, 3, 149085, timeout, 51
PSP205.SCH, 24308, 0, 12148, timeout, none
PSP206.SCH, 105189, 1, 52584, timeout, 131
PSP207.SCH, 27691, 2, 13844, 596.85s, 127
PSP208.SCH, 100177, 2, 50082, timeout, 104
PSP209.SCH, 176967, 2, 88474, timeout, 136
PSP210.SCH, 22215, 0, 11100, timeout, none
PSP211.SCH, 77059, 0, 38518, timeout, none
PSP212.SCH, 4119, 0, 2055, timeout, none
PSP213.SCH, 16499, 0, 8243, timeout, none
PSP214.SCH, 2868, 0, 1429, timeout, none
PSP215.SCH, 37701, 1, 18842, timeout, 178
PSP216.SCH, 30329, 0, 15153, timeout, none
PSP217.SCH, 6902, 0, 3444, timeout, none
PSP218.SCH, 9304, 0, 4647, timeout, none
PSP219.SCH, 7767, 0, 3881, timeout, none
PSP220.SCH, 23580, 0, 11779, timeout, none
PSP221.SCH, 54086, 4, 27034, timeout, 185
PSP222.SCH, 46479, 4, 23232, timeout, 94
PSP223.SCH, 167464, 1, 83719, timeout, 140
PSP224.SCH, 146376, 3, 73176, timeout, 121
PSP225.SCH, 7016, 0, 3503, timeout, none
PSP226.SCH, 55052, 2, 27518, timeout, 129
PSP227.SCH, 30274, 0, 15126, timeout, none
PSP228.SCH, 5963, 0, 2977, timeout, none
PSP229.SCH, 27910, 1, 13948, timeout, 176
PSP230.SCH, 39913, 1, 19948, timeout, 124
PSP231.SCH, 101, 1, 50, 5.98s, 108
PSP232.SCH, 95315, 0, 47651, timeout, none
PSP233.SCH, 101417, 3, 50696, timeout, 145
PSP234.SCH, 126511, 3, 63247, timeout, 79
PSP235.SCH, 180993, 3, 90485, timeout, 143
PSP236.SCH, 551, 5, 271, 12.79s, 166
PSP237.SCH, 154625, 2, 77306, timeout, 130
PSP238.SCH, 170570, 4, 85271, timeout, 167
PSP239.SCH, 398092, 5, 199031, timeout, 88
PSP240.SCH, 240362, 1, 120172, timeout, 150
PSP241.SCH, 9769, 0, 4878, timeout, none
PSP242.SCH, 28473, 0, 14234, timeout, none
PSP243.SCH, 4649, 0, 2321, timeout, none
PSP244.SCH, 81798, 2, 40885, timeout, 160
PSP245.SCH, 6270, 0, 3130, timeout, none
PSP246.SCH, 21656, 0, 10816, timeout, none
PSP247.SCH, 21826, 0, 10908, timeout, none
PSP248.SCH, 3803, 16, 1886, 242.37s, 164
PSP249.SCH, 4398, 0, 2193, timeout, none
PSP250.SCH, 7010, 0, 3500, timeout, none
PSP251.SCH, 8744, 0, 4367, timeout, none
PSP252.SCH, 61475, 4, 30725, timeout, 168
PSP253.SCH, 14824, 0, 7407, timeout, none
PSP254.SCH, 53523, 1, 26750, timeout, 205
PSP255.SCH, 74641, 1, 37311, timeout, 166
PSP256.SCH, 12130, 0, 6056, timeout, none
PSP257.SCH, 36011, 0, 17996, timeout, none
PSP258.SCH, 2037, 0, 1012, timeout, none
PSP259.SCH, 29617, 0, 14800, timeout, none
PSP260.SCH, 7136, 0, 3566, timeout, none
PSP261.SCH, 37539, 1, 18758, timeout, 185
PSP262.SCH, 705, 6, 347, 19.95s, 114
PSP263.SCH, 139, 3, 67, 8.02s, 57
PSP264.SCH, 257, 6, 123, 9.34s, 69
PSP265.SCH, 71, 1, 35, 4.33s, 61
PSP266.SCH, 87903, 1, 43951, 444.30s, 138
PSP267.SCH, 179, 2, 88, 8.60s, 124
PSP268.SCH, 155, 2, 76, 14.66s, 96
PSP269.SCH, 171725, 7, 85849, timeout, 89
PSP270.SCH, 43689, 2, 21838, timeout, 190
