problem, nodes, solutions, fails, time, optimum
j301_1.sm, 350105, 2, 175041, timeout, 57
j301_2.sm, 583781, 1, 291877, timeout, 50
j301_3.sm, 1741, 2, 869, 9.30s, 47
j301_4.sm, 414615, 2, 207294, timeout, 72
j301_5.sm, 556062, 1, 278018, timeout, 41
j301_6.sm, 515005, 1, 257489, timeout, 49
j301_7.sm, 475, 4, 234, 3.55s, 60
j301_8.sm, 409, 3, 202, 4.05s, 53
j301_9.sm, 477879, 2, 238928, timeout, 49
j301_10.sm, 3425, 3, 1710, 30.90s, 45
j302_1.sm, 463065, 2, 231526, timeout, 38
j302_2.sm, 87, 1, 43, 13.94s, 51
j302_3.sm, 257, 3, 126, 9.38s, 43
j302_4.sm, 935196, 2, 467584, timeout, 43
j302_5.sm, 95, 1, 47, 3.00s, 51
j302_6.sm, 14667, 2, 7332, 23.97s, 47
j302_7.sm, 195, 2, 96, 3.10s, 47
j302_8.sm, 85, 2, 41, 9.02s, 54
j302_9.sm, 229, 4, 111, 8.49s, 54
j302_10.sm, 423, 5, 207, 9.58s, 43
j303_1.sm, 183, 2, 90, 4.44s, 72
j303_2.sm, 71, 1, 35, 3.52s, 40
j303_3.sm, 79, 1, 39, 2.47s, 57
j303_4.sm, 151, 2, 74, 3.18s, 98
j303_5.sm, 74405, 2, 37201, 234.26s, 53
j303_6.sm, 69, 1, 34, 2.71s, 54
j303_7.sm, 63, 1, 31, 1.79s, 48
j303_8.sm, 87, 1, 43, 1.84s, 54
j303_9.sm, 307247, 1, 153613, timeout, 65
j303_10.sm, 501352, 2, 250660, timeout, 59
j304_1.sm, 63, 1, 31, 1.29s, 49
j304_2.sm, 63, 1, 31, 1.71s, 60
j304_3.sm, 63, 1, 31, 1.72s, 47
j304_4.sm, 63, 1, 31, 1.69s, 57
j304_5.sm, 63, 1, 31, 1.79s, 59
j304_6.sm, 63, 1, 31, 1.50s, 45
j304_7.sm, 63, 1, 31, 2.19s, 56
j304_8.sm, 63, 1, 31, 1.74s, 55
j304_9.sm, 63, 1, 31, 1.39s, 38
j304_10.sm, 63, 1, 31, 1.56s, 48
j305_1.sm, 182298, 3, 91139, timeout, 55
j305_2.sm, 114409, 1, 57194, timeout, 83
j305_3.sm, 302014, 1, 150992, timeout, 90
j305_4.sm, 129085, 3, 64529, timeout, 67
j305_5.sm, 196971, 1, 98472, timeout, 87
j305_6.sm, 114162, 5, 57071, timeout, 65
j305_7.sm, 342690, 1, 171330, timeout, 88
j305_8.sm, 395445, 2, 197709, timeout, 71
j305_9.sm, 467845, 3, 233908, timeout, 51
j305_10.sm, 140853, 1, 70414, timeout, 73
j306_1.sm, 333172, 7, 166570, timeout, 60
j306_2.sm, 271447, 9, 135706, timeout, 54
j306_3.sm, 469389, 5, 234682, timeout, 48
j306_4.sm, 269958, 5, 134968, timeout, 42
j306_5.sm, 374478, 3, 187225, timeout, 68
j306_6.sm, 3249, 7, 1618, 10.61s, 37
j306_7.sm, 397, 6, 193, 10.24s, 46
j306_8.sm, 859901, 2, 429937, timeout, 41
j306_9.sm, 203, 2, 100, 6.83s, 51
j306_10.sm, 486048, 4, 243011, timeout, 62
j307_1.sm, 63, 1, 31, 2.14s, 55
j307_2.sm, 149, 2, 73, 3.46s, 42
j307_3.sm, 225, 4, 109, 3.33s, 42
j307_4.sm, 249, 5, 120, 3.84s, 44
j307_5.sm, 1429, 2, 713, 19.10s, 44
j307_6.sm, 105, 2, 51, 1.59s, 35
j307_7.sm, 659571, 3, 329773, timeout, 51
j307_8.sm, 63, 1, 31, 4.95s, 44
j307_9.sm, 83, 1, 41, 8.55s, 60
j307_10.sm, 602971, 2, 301470, timeout, 49
j308_1.sm, 63, 1, 31, 1.44s, 44
j308_2.sm, 63, 1, 31, 2.18s, 51
j308_3.sm, 63, 1, 31, 2.20s, 53
j308_4.sm, 63, 1, 31, 1.48s, 48
j308_5.sm, 63, 1, 31, 1.89s, 58
j308_6.sm, 63, 1, 31, 2.30s, 47
j308_7.sm, 63, 1, 31, 1.61s, 41
j308_8.sm, 63, 1, 31, 1.56s, 51
j308_9.sm, 63, 1, 31, 1.81s, 39
j308_10.sm, 63, 1, 31, 1.65s, 67
j309_1.sm, 108882, 2, 54427, timeout, 94
j309_2.sm, 356848, 1, 178410, timeout, 98
j309_3.sm, 161579, 5, 80776, timeout, 79
j309_4.sm, 62016, 5, 30992, timeout, 75
j309_5.sm, 153436, 5, 76704, timeout, 75
j309_6.sm, 249051, 6, 124510, timeout, 63
