problem, nodes, solutions, fails, time, optimum
j301_1.sm, 67125, 66, 33484, timeout, 55
j301_2.sm, 1223, 52, 560, 30.27s, 47
j301_3.sm, 128005, 1, 63988, timeout, 58
j301_4.sm, 68867, 20, 34402, timeout, 77
j301_5.sm, 105201, 31, 52556, timeout, 89
j301_6.sm, 101157, 2, 50564, timeout, 49
j301_7.sm, 13875, 1, 6937, 102.67s, 60
j301_8.sm, 16179, 24, 8066, 92.35s, 53
j301_9.sm, 159560, 44, 79720, timeout, 117
j301_10.sm, 159229, 44, 79557, timeout, 46
j302_1.sm, 1177, 36, 553, 27.32s, 38
j302_2.sm, 3449, 71, 1654, 90.84s, 51
j302_3.sm, 150432, 3, 75199, timeout, 48
j302_4.sm, 179354, 57, 89605, timeout, 105
j302_5.sm, 109, 1, 54, 3.23s, 51
j302_6.sm, 152081, 1, 76025, timeout, 52
j302_7.sm, 117, 4, 55, 3.67s, 47
j302_8.sm, 121205, 8, 60580, timeout, 157
j302_9.sm, 1853, 51, 876, 63.63s, 54
j302_10.sm, 143, 3, 69, 6.90s, 43
j303_1.sm, 149, 1, 74, 3.84s, 72
j303_2.sm, 116448, 0, 58213, timeout, none
j303_3.sm, 125, 1, 62, 4.08s, 57
j303_4.sm, 183, 1, 91, 4.61s, 98
j303_5.sm, 8148, 0, 4070, timeout, none
j303_6.sm, 65, 1, 32, 2.70s, 54
j303_7.sm, 53, 1, 26, 2.17s, 48
j303_8.sm, 59, 1, 29, 2.28s, 54
j303_9.sm, 42648, 1, 21315, timeout, 70
j303_10.sm, 126311, 1, 63140, timeout, 64
j304_1.sm, 103, 15, 37, 3.83s, 49
j304_2.sm, 51, 1, 25, 2.21s, 60
j304_3.sm, 2793, 55, 1342, 35.72s, 47
j304_4.sm, 157, 9, 70, 4.85s, 57
j304_5.sm, 113, 3, 54, 4.77s, 59
j304_6.sm, 1049, 43, 482, 27.81s, 45
j304_7.sm, 1223, 86, 526, 39.66s, 56
