problem, nodes, solutions, fails, time, optimum
j301_1.sm, 111075, 54, 55471, timeout, 105
j301_2.sm, 62183, 0, 31081, timeout, none
j301_3.sm, 71663, 16, 35803, timeout, 56
j301_4.sm, 4407, 41, 2163, 25.93s, 62
j301_5.sm, 95167, 31, 47540, timeout, 89
j301_6.sm, 147209, 1, 73591, timeout, 49
j301_7.sm, 785, 1, 392, 5.11s, 60
j301_8.sm, 1161, 24, 557, 7.42s, 53
j301_9.sm, 104910, 45, 52397, timeout, 58
j301_10.sm, 113838, 43, 56862, timeout, 46
j302_1.sm, 75174, 2, 37576, timeout, 41
j302_2.sm, 3515, 71, 1687, 31.54s, 51
j302_3.sm, 145439, 3, 72703, timeout, 48
j302_4.sm, 1689, 58, 787, 16.24s, 43
j302_5.sm, 103, 1, 51, 0.88s, 51
j302_6.sm, 219, 2, 108, 1.99s, 47
j302_7.sm, 107, 4, 50, 1.03s, 47
j302_8.sm, 141953, 9, 70954, timeout, 64
j302_9.sm, 6371, 40, 3146, 64.76s, 54
j302_10.sm, 679, 88, 252, 6.01s, 43
j303_1.sm, 67, 1, 33, 0.70s, 72
j303_2.sm, 2057, 20, 1009, 22.28s, 40
j303_3.sm, 77, 1, 38, 0.95s, 57
j303_4.sm, 51, 1, 25, 0.60s, 98
j303_5.sm, 37008, 1, 18497, timeout, 65
j303_6.sm, 113, 1, 56, 1.18s, 54
j303_7.sm, 121, 1, 60, 1.63s, 48
j303_8.sm, 59, 1, 29, 0.69s, 54
j303_9.sm, 132260, 2, 66113, timeout, 70
j303_10.sm, 169981, 1, 84976, timeout, 64
j304_1.sm, 103, 15, 37, 0.85s, 49
j304_2.sm, 53, 1, 26, 0.62s, 60
j304_3.sm, 1613, 55, 752, 9.28s, 47
j304_4.sm, 157, 9, 70, 1.15s, 57
j304_5.sm, 117, 3, 56, 1.27s, 59
j304_6.sm, 681, 27, 314, 5.81s, 45
j304_7.sm, 1227, 86, 528, 9.03s, 56
j304_8.sm, 627, 23, 291, 6.01s, 55
j304_9.sm, 111, 2, 54, 1.11s, 38
j304_10.sm, 609, 24, 281, 5.46s, 48
j305_1.sm, 78239, 47, 39061, timeout, 59
j305_2.sm, 50850, 0, 25418, timeout, none
j305_3.sm, 44305, 0, 22144, timeout, none
j305_4.sm, 66311, 1, 33144, timeout, 89
j305_5.sm, 149632, 31, 74771, timeout, 90
j305_6.sm, 104880, 0, 52427, timeout, none
j305_7.sm, 60377, 1, 30177, timeout, 86
j305_8.sm, 122062, 1, 61017, timeout, 89
j305_9.sm, 128273, 44, 64082, timeout, 51
j305_10.sm, 84234, 1, 42107, timeout, 174
j306_1.sm, 87942, 0, 43962, timeout, none
j306_2.sm, 50632, 0, 25308, timeout, none
j306_3.sm, 163294, 44, 81589, timeout, 58
j306_4.sm, 40888, 42, 20397, timeout, 42
j306_5.sm, 174570, 1, 87272, timeout, 80
j306_6.sm, 437, 3, 216, 4.04s, 37
j306_7.sm, 157847, 36, 78876, timeout, 47
j306_8.sm, 120604, 89, 60202, timeout, 55
j306_9.sm, 181, 2, 89, 1.91s, 51
j306_10.sm, 46722, 0, 23352, timeout, none
j307_1.sm, 71, 1, 35, 0.84s, 55
j307_2.sm, 194989, 1, 97480, timeout, 45
j307_3.sm, 1941, 34, 937, 17.11s, 42
j307_4.sm, 82899, 0, 41438, timeout, none
j307_5.sm, 52644, 63, 26253, timeout, 45
j307_6.sm, 967, 37, 447, 7.55s, 35
j307_7.sm, 74351, 23, 37141, timeout, 140
j307_8.sm, 163, 2, 80, 1.78s, 44
j307_9.sm, 92186, 0, 46081, timeout, none
j307_10.sm, 83172, 18, 41554, timeout, 59
j308_1.sm, 387, 34, 160, 3.02s, 44
j308_2.sm, 81, 2, 39, 0.84s, 51
j308_3.sm, 99, 2, 48, 1.06s, 53
j308_4.sm, 123, 1, 61, 0.87s, 48
j308_5.sm, 287, 8, 136, 3.15s, 58
j308_6.sm, 1611, 40, 766, 14.67s, 47
j308_7.sm, 1487, 74, 670, 12.61s, 41
j308_8.sm, 325, 16, 147, 2.93s, 51
j308_9.sm, 119, 3, 57, 1.25s, 39
j308_10.sm, 97, 1, 48, 1.01s, 67
j309_1.sm, 69911, 1, 34943, timeout, 100
j309_2.sm, 109624, 0, 54798, timeout, none
j309_3.sm, 91218, 30, 45567, timeout, 87
j309_4.sm, 179090, 0, 89531, timeout, none
j309_5.sm, 80589, 0, 40282, timeout, none
j309_6.sm, 103008, 0, 51492, timeout, none
j309_7.sm, 44836, 0, 22411, timeout, none
j309_8.sm, 142178, 0, 71075, timeout, none
j309_9.sm, 103192, 3, 51582, timeout, 77
j309_10.sm, 137838, 0, 68907, timeout, none
j3010_1.sm, 100365, 44, 50129, timeout, 51
j3010_2.sm, 148448, 1, 74209, timeout, 76
j3010_3.sm, 133739, 1, 66857, timeout, 80
j3010_4.sm, 150508, 67, 75175, timeout, 69
j3010_5.sm, 71639, 33, 35776, timeout, 131
j3010_6.sm, 85628, 21, 42784, timeout, 46
j3010_7.sm, 119850, 1, 59910, timeout, 58
j3010_8.sm, 87043, 56, 43453, timeout, 121
j3010_9.sm, 148279, 1, 74125, timeout, 50
j3010_10.sm, 59438, 1, 29709, timeout, 157
j3011_1.sm, 60978, 7, 30473, timeout, 64
j3011_2.sm, 106997, 3, 53484, timeout, 65
j3011_3.sm, 73, 1, 36, 0.84s, 81
j3011_4.sm, 57690, 71, 28764, timeout, 64
j3011_5.sm, 71921, 0, 35951, timeout, none
j3011_6.sm, 73253, 79, 36548, 278.39s, 44
j3011_7.sm, 116361, 56, 58112, timeout, 48
j3011_8.sm, 175215, 6, 87588, timeout, 178
j3011_9.sm, 87, 1, 43, 0.94s, 67
j3011_10.sm, 149652, 56, 74758, timeout, 43
j3012_1.sm, 1299, 31, 619, 10.66s, 47
j3012_2.sm, 1627, 51, 763, 15.79s, 46
j3012_3.sm, 2225, 93, 1020, 20.03s, 37
j3012_4.sm, 525, 37, 226, 3.75s, 63
j3012_5.sm, 341, 17, 154, 2.80s, 47
j3012_6.sm, 65, 2, 31, 0.71s, 53
j3012_7.sm, 961, 65, 416, 6.81s, 55
j3012_8.sm, 1889, 93, 852, 16.66s, 35
j3012_9.sm, 135, 3, 65, 1.36s, 52
j3012_10.sm, 55, 1, 27, 0.66s, 57
j3013_1.sm, 144236, 0, 72104, timeout, none
j3013_2.sm, 49557, 12, 24759, timeout, 136
j3013_3.sm, 135439, 8, 67702, timeout, 169
j3013_4.sm, 107624, 0, 53799, timeout, none
j3013_5.sm, 110724, 1, 55348, timeout, 77
j3013_6.sm, 129873, 0, 64924, timeout, none
j3013_7.sm, 140418, 16, 70181, timeout, 91
j3013_8.sm, 136635, 1, 68303, timeout, 118
j3013_9.sm, 183497, 0, 91736, timeout, none
j3013_10.sm, 184112, 0, 92042, timeout, none
j3014_1.sm, 40821, 1, 20403, timeout, 141
j3014_2.sm, 76379, 13, 38163, timeout, 159
j3014_3.sm, 114062, 40, 56979, timeout, 138
j3014_4.sm, 170453, 0, 85212, timeout, none
j3014_5.sm, 71258, 0, 35617, timeout, none
j3014_6.sm, 90510, 45, 45200, timeout, 40
j3014_7.sm, 54256, 7, 27111, timeout, 158
j3014_8.sm, 747, 1, 373, 3.27s, 54
j3014_9.sm, 69990, 2, 34982, timeout, 48
j3014_10.sm, 161352, 2, 80662, timeout, 62
j3015_1.sm, 73179, 2, 36588, 369.51s, 46
j3015_2.sm, 2171, 46, 1040, 21.12s, 47
j3015_3.sm, 95, 8, 40, 0.89s, 48
j3015_4.sm, 671, 21, 315, 6.66s, 48
j3015_5.sm, 154470, 43, 77179, timeout, 153
j3015_6.sm, 153, 1, 76, 1.31s, 67
j3015_7.sm, 22141, 2, 11069, 105.03s, 47
j3015_8.sm, 66633, 1, 33306, timeout, 50
j3015_9.sm, 150278, 20, 75106, timeout, 141
j3015_10.sm, 121, 1, 60, 1.08s, 65
j3016_1.sm, 237, 2, 117, 1.75s, 51
j3016_2.sm, 1881, 46, 895, 19.61s, 48
j3016_3.sm, 2677, 91, 1248, 29.12s, 36
j3016_4.sm, 855, 26, 402, 10.39s, 47
j3016_5.sm, 511, 57, 199, 3.75s, 51
j3016_6.sm, 399, 17, 183, 3.50s, 51
j3016_7.sm, 1473, 72, 665, 14.06s, 34
j3016_8.sm, 79, 2, 38, 0.85s, 44
j3016_9.sm, 51, 1, 25, 0.61s, 44
j3016_10.sm, 53, 1, 26, 0.67s, 51
j3017_1.sm, 41607, 3, 20793, timeout, 66
j3017_2.sm, 78361, 86, 39084, timeout, 69
j3017_3.sm, 1593, 11, 786, 17.65s, 60
/home/LS2N/talbot-p-1/absolute-project/kobe-rcpsp/data/rcpsp/j30.sm/j3017_4.sm: 
[Octagon(Z)] Cannot interpret the formula 0 >= 0 with an exact approximation in the octagon domain.
j3017_5.sm, 58759, 2, 29367, timeout, 57
j3017_6.sm, 2137, 20, 1049, 15.41s, 63
j3017_7.sm, 171750, 66, 85796, timeout, 112
j3017_8.sm, 33896, 0, 16944, timeout, none
j3017_9.sm, 149891, 0, 74930, timeout, none
j3017_10.sm, 155779, 35, 77841, timeout, 71
j3018_1.sm, 92415, 65, 46132, timeout, 99
j3018_2.sm, 1367, 44, 640, 12.74s, 55
j3018_3.sm, 57118, 48, 28501, timeout, 61
j3018_4.sm, 5779, 122, 2768, 75.50s, 70
j3018_5.sm, 867, 41, 393, 8.00s, 52
j3018_6.sm, 142359, 27, 71139, timeout, 71
j3018_7.sm, 3491, 47, 1699, 33.72s, 48
j3018_8.sm, 91, 2, 44, 0.93s, 52
j3018_9.sm, 377, 44, 145, 3.19s, 47
j3018_10.sm, 8135, 19, 4049, 47.00s, 49
j3019_1.sm, 39649, 33, 19792, 149.60s, 40
j3019_2.sm, 2039, 44, 976, 14.67s, 58
j3019_3.sm, 83, 2, 40, 0.84s, 83
j3019_4.sm, 45157, 79, 22492, timeout, 53
j3019_5.sm, 108899, 57, 54381, timeout, 50
j3019_6.sm, 911, 26, 430, 9.30s, 49
j3019_7.sm, 435, 75, 143, 2.91s, 57
j3019_8.sm, 104179, 0, 52079, timeout, none
j3019_9.sm, 1039, 94, 426, 6.64s, 38
j3019_10.sm, 371, 15, 171, 2.77s, 47
j3020_1.sm, 1017, 117, 392, 5.56s, 57
j3020_2.sm, 115, 3, 55, 1.16s, 70
j3020_3.sm, 467, 28, 206, 3.73s, 49
j3020_4.sm, 367, 39, 145, 2.19s, 43
j3020_5.sm, 55, 1, 27, 0.60s, 61
j3020_6.sm, 1401, 65, 636, 10.04s, 51
j3020_7.sm, 471, 28, 208, 3.37s, 42
j3020_8.sm, 81, 2, 39, 0.88s, 51
j3020_9.sm, 265, 10, 123, 2.13s, 41
j3020_10.sm, 49, 1, 24, 0.53s, 37
j3021_1.sm, 48584, 0, 24283, timeout, none
j3021_2.sm, 37906, 14, 18932, timeout, 65
j3021_3.sm, 93666, 1, 46822, timeout, 89
j3021_4.sm, 70115, 14, 35033, timeout, 146
