problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 55, 3, 25, 0.34s, 26
PSP2.SCH, 180303, 0, 90149, timeout, none
PSP3.SCH, 40077, 13, 20026, 158.00s, 36
PSP4.SCH, 11723, 3, 5859, 31.70s, 39
PSP5.SCH, 1453, 2, 725, 6.66s, 32
PSP6.SCH, 215395, 0, 107694, timeout, none
PSP7.SCH, 1411, 5, 701, 3.85s, 43
PSP8.SCH, 249102, 1, 124548, timeout, 54
PSP9.SCH, 150297, 4, 75145, 545.65s, 45
PSP10.SCH, 422823, 0, 211407, timeout, none
PSP11.SCH, 355635, 0, 177813, timeout, none
PSP12.SCH, 242379, 0, 121185, timeout, none
PSP13.SCH, 1833, 4, 913, 6.21s, 40
PSP14.SCH, 291268, 0, 145632, timeout, none
PSP15.SCH, 362616, 0, 181304, timeout, none
PSP16.SCH, 350686, 3, 175335, timeout, 31
PSP17.SCH, 263281, 0, 131638, timeout, none
PSP18.SCH, 99, 3, 47, 0.48s, 27
PSP19.SCH, 17183, 2, 8590, 50.76s, 29
PSP20.SCH, 142387, 3, 71191, 308.58s, 39
PSP21.SCH, 122793, 1, 61396, 284.89s, 37
PSP22.SCH, 308261, 0, 154127, timeout, none
PSP23.SCH, 81, 2, 39, 0.54s, 34
PSP24.SCH, 15, 1, 7, 0.12s, 33
PSP25.SCH, 248833, 2, 124415, 588.62s, 40
PSP26.SCH, 16867, 0, 8434, 48.08s, unsat
PSP27.SCH, 1, 0, 1, 0.01s, unsat
PSP28.SCH, 93, 4, 43, 0.45s, 34
PSP29.SCH, 137, 3, 66, 0.79s, 32
PSP30.SCH, 152091, 1, 76045, 300.85s, 32
PSP31.SCH, 1779, 0, 890, 9.41s, unsat
PSP32.SCH, 236210, 0, 118101, timeout, none
PSP33.SCH, 594194, 0, 297092, timeout, none
PSP34.SCH, 177177, 0, 88585, timeout, none
PSP35.SCH, 134742, 6, 67363, timeout, 45
PSP36.SCH, 114445, 5, 57218, 429.49s, 55
PSP37.SCH, 8529, 4, 4261, 29.05s, 32
PSP38.SCH, 124532, 4, 62260, timeout, 45
PSP39.SCH, 12521, 3, 6258, 63.21s, 49
PSP40.SCH, 248406, 0, 124200, timeout, none
PSP41.SCH, 347450, 0, 173721, timeout, none
PSP42.SCH, 177262, 0, 88628, timeout, none
PSP43.SCH, 33449, 4, 16721, 80.93s, 29
PSP44.SCH, 265776, 0, 132885, timeout, none
