problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 99, 2, 48, 0.37s, 26
PSP2.SCH, 15, 0, 8, 0.43s, unsat
PSP3.SCH, 111, 1, 55, 0.51s, 36
PSP4.SCH, 23253, 3, 11624, 49.55s, 39
PSP5.SCH, 219, 2, 108, 1.04s, 32
PSP6.SCH, 198452, 0, 99210, timeout, none
PSP7.SCH, 115, 1, 57, 0.40s, 43
PSP8.SCH, 46503, 1, 23251, 57.16s, 40
PSP9.SCH, 6349, 5, 3170, 23.61s, 45
PSP10.SCH, 129936, 0, 64961, timeout, none
PSP11.SCH, 256533, 2, 128265, 358.94s, 31
PSP12.SCH, 190325, 0, 95137, timeout, none
PSP13.SCH, 3661, 2, 1829, 12.80s, 40
PSP14.SCH, 263746, 0, 131857, timeout, none
PSP15.SCH, 251857, 3, 125915, timeout, 42
PSP16.SCH, 476953, 1, 238464, timeout, 31
PSP17.SCH, 78107, 0, 39054, 382.05s, unsat
PSP18.SCH, 5221, 5, 2606, 9.14s, 27
PSP19.SCH, 793, 3, 394, 1.60s, 29
PSP20.SCH, 326219, 1, 163097, timeout, 40
PSP21.SCH, 151873, 3, 75934, 321.88s, 37
PSP22.SCH, 81, 1, 40, 0.30s, 38
PSP23.SCH, 95, 1, 47, 0.37s, 34
PSP24.SCH, 85, 1, 42, 0.22s, 33
PSP25.SCH, 123519, 2, 61758, 166.05s, 40
PSP26.SCH, 1111, 0, 556, 5.19s, unsat
PSP27.SCH, 1, 0, 1, 0.01s, unsat
PSP28.SCH, 115, 2, 56, 0.42s, 34
PSP29.SCH, 91, 1, 45, 0.62s, 32
PSP30.SCH, 5747, 3, 2871, 8.92s, 32
PSP31.SCH, 115, 0, 58, 1.22s, unsat
PSP32.SCH, 29, 0, 15, 0.79s, unsat
PSP33.SCH, 182190, 2, 91078, timeout, 76
PSP34.SCH, 144711, 2, 72344, timeout, 66
PSP35.SCH, 163753, 1, 81863, timeout, 49
PSP36.SCH, 9109, 4, 4551, 60.94s, 55
PSP37.SCH, 611, 1, 305, 2.28s, 32
PSP38.SCH, 8583, 5, 4287, 44.76s, 45
PSP39.SCH, 113, 3, 54, 0.53s, 49
PSP40.SCH, 117001, 0, 58491, timeout, none
PSP41.SCH, 331000, 0, 165486, timeout, none
PSP42.SCH, 1713, 0, 857, 12.44s, unsat
PSP43.SCH, 662186, 0, 331077, timeout, none
PSP44.SCH, 323129, 10, 161543, timeout, 37
PSP45.SCH, 10247, 3, 5121, 21.44s, 36
PSP46.SCH, 14571, 3, 7283, 47.30s, 31
PSP47.SCH, 9801, 4, 4897, 28.37s, 35
PSP48.SCH, 169, 0, 85, 1.27s, unsat
PSP49.SCH, 93, 1, 46, 0.49s, 27
PSP50.SCH, 194847, 6, 97418, 361.93s, 68
PSP51.SCH, 15, 0, 8, 0.21s, unsat
PSP52.SCH, 295598, 1, 147790, timeout, 34
PSP53.SCH, 343, 1, 171, 1.22s, 36
PSP54.SCH, 626486, 0, 313225, timeout, none
PSP55.SCH, 465060, 0, 232515, timeout, none
PSP56.SCH, 2173, 2, 1085, 2.63s, 34
PSP57.SCH, 83, 1, 41, 0.48s, 40
PSP58.SCH, 527, 3, 261, 1.22s, 19
PSP59.SCH, 82765, 5, 41378, 131.34s, 37
PSP60.SCH, 301, 4, 147, 0.82s, 37
PSP61.SCH, 58596, 0, 29288, timeout, none
PSP62.SCH, 1149, 4, 571, 10.93s, 54
PSP63.SCH, 119884, 3, 59930, timeout, 67
PSP64.SCH, 53431, 2, 26714, 254.55s, 47
PSP65.SCH, 126249, 1, 63117, timeout, 52
PSP66.SCH, 127643, 0, 63808, timeout, none
PSP67.SCH, 113545, 0, 56762, timeout, none
PSP68.SCH, 180929, 0, 90458, timeout, none
PSP69.SCH, 49, 1, 24, 0.28s, 46
PSP70.SCH, 4293, 1, 2146, 38.45s, 54
PSP71.SCH, 5811, 0, 2906, 67.21s, unsat
PSP72.SCH, 141217, 0, 70609, 444.32s, unsat
PSP73.SCH, 57093, 1, 28546, 81.61s, 31
PSP74.SCH, 4451, 0, 2226, 68.91s, unsat
PSP75.SCH, 4675, 4, 2334, 9.25s, 28
PSP76.SCH, 257481, 0, 128725, timeout, none
PSP77.SCH, 188078, 1, 94021, timeout, 59
PSP78.SCH, 123, 1, 61, 0.50s, 26
PSP79.SCH, 215, 1, 107, 0.68s, 30
PSP80.SCH, 3815, 2, 1906, 25.09s, 40
PSP81.SCH, 9291, 3, 4643, 23.26s, 21
PSP82.SCH, 73, 1, 36, 0.21s, 16
PSP83.SCH, 525, 3, 260, 1.20s, 25
PSP84.SCH, 87, 1, 43, 0.36s, 47
PSP85.SCH, 167, 2, 82, 0.64s, 23
PSP86.SCH, 87, 2, 42, 0.65s, 43
PSP87.SCH, 201, 4, 97, 1.06s, 35
PSP88.SCH, 283, 2, 140, 2.10s, 42
PSP89.SCH, 193, 1, 96, 0.88s, 53
PSP90.SCH, 87, 1, 43, 0.44s, 49
PSP91.SCH, 85, 1, 42, 0.49s, 47
PSP92.SCH, 49823, 0, 24902, timeout, none
PSP93.SCH, 180266, 0, 90118, timeout, none
PSP94.SCH, 99, 2, 48, 0.61s, 33
PSP95.SCH, 383, 2, 190, 2.32s, 47
PSP96.SCH, 94047, 3, 47021, 257.40s, 52
PSP97.SCH, 81, 1, 40, 0.26s, 61
