problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 2841, 49, 1372, 4.59s, 26
PSP2.SCH, 50523, 0, 25181, timeout, none
PSP3.SCH, 4645, 31, 2292, 29.47s, 36
PSP4.SCH, 378446, 21, 189159, timeout, 56
PSP5.SCH, 12181, 34, 6057, 73.54s, 32
PSP6.SCH, 132365, 0, 66093, timeout, none
PSP7.SCH, 394483, 43, 197199, 501.92s, 43
PSP8.SCH, 814081, 44, 406997, 307.57s, 40
PSP9.SCH, 221001, 4, 110371, timeout, 94
PSP10.SCH, 186965, 0, 93454, timeout, none
PSP11.SCH, 122583, 34, 61258, 210.26s, 31
PSP12.SCH, 178605, 0, 89117, timeout, none
PSP13.SCH, 77273, 52, 38585, 249.68s, 40
PSP14.SCH, 428395, 0, 214096, timeout, none
PSP15.SCH, 254055, 6, 126899, timeout, 84
PSP16.SCH, 943494, 0, 471656, timeout, none
PSP17.SCH, 286872, 0, 143269, timeout, none
PSP18.SCH, 1969, 58, 927, 14.59s, 27
PSP19.SCH, 171421, 38, 85673, 152.49s, 29
PSP20.SCH, 574911, 0, 287258, timeout, none
PSP21.SCH, 185871, 0, 92844, timeout, none
PSP22.SCH, 35383, 22, 17670, 56.36s, 38
PSP23.SCH, 336065, 21, 167885, timeout, 71
PSP24.SCH, 5427, 24, 2690, 4.54s, 33
PSP25.SCH, 826048, 0, 412918, timeout, none
PSP26.SCH, 1051, 0, 526, 5.10s, unsat
PSP27.SCH, 1, 0, 1, 0.00s, unsat
PSP28.SCH, 4801, 47, 2354, 14.39s, 34
PSP29.SCH, 2345, 42, 1131, 12.37s, 32
PSP30.SCH, 130043, 46, 64976, 248.41s, 32
PSP31.SCH, 275, 0, 138, 6.11s, unsat
PSP32.SCH, 110079, 0, 54976, timeout, none
PSP33.SCH, 69333, 0, 34567, timeout, none
PSP34.SCH, 62351, 0, 31081, timeout, none
PSP35.SCH, 62948, 0, 31403, timeout, none
PSP36.SCH, 60530, 7, 30189, timeout, 85
PSP37.SCH, 34415, 17, 17191, 174.02s, 32
PSP38.SCH, 124182, 0, 62032, timeout, none
PSP39.SCH, 71396, 7, 35630, timeout, 81
PSP40.SCH, 22075, 0, 11038, 239.49s, unsat
PSP41.SCH, 150321, 0, 75104, timeout, none
PSP42.SCH, 102412, 0, 51172, timeout, none
PSP43.SCH, 276831, 48, 138368, 276.65s, 29
PSP44.SCH, 351741, 0, 175751, timeout, none
PSP45.SCH, 112349, 23, 56152, 165.44s, 36
PSP46.SCH, 321473, 23, 160664, timeout, 53
PSP47.SCH, 225113, 2, 112498, timeout, 60
PSP48.SCH, 103903, 0, 51928, timeout, none
PSP49.SCH, 6073, 44, 2993, 14.49s, 27
PSP50.SCH, 355233, 4, 177506, timeout, 125
PSP51.SCH, 208615, 0, 104280, timeout, none
PSP52.SCH, 249347, 58, 124616, 208.77s, 29
PSP53.SCH, 365099, 0, 182440, timeout, none
PSP54.SCH, 14703, 49, 7303, 45.70s, 32
PSP55.SCH, 670940, 0, 335425, timeout, none
PSP56.SCH, 12403, 33, 6169, 20.24s, 34
PSP57.SCH, 10247, 47, 5077, 57.75s, 40
PSP58.SCH, 307983, 45, 153947, 393.22s, 19
PSP59.SCH, 715496, 0, 357688, timeout, none
PSP60.SCH, 3407, 46, 1658, 6.15s, 37
PSP61.SCH, 41233, 0, 20547, timeout, none
PSP62.SCH, 82953, 0, 41398, timeout, none
PSP63.SCH, 36975, 0, 18394, timeout, none
PSP64.SCH, 124754, 4, 62348, timeout, 55
PSP65.SCH, 61638, 0, 30740, timeout, none
PSP66.SCH, 169651, 0, 84787, timeout, none
PSP67.SCH, 74522, 0, 37167, timeout, none
PSP68.SCH, 51953, 0, 25926, timeout, none
PSP69.SCH, 123, 16, 46, 2.29s, 46
PSP70.SCH, 57880, 0, 28863, timeout, none
PSP71.SCH, 71011, 0, 35447, timeout, none
PSP72.SCH, 184229, 0, 91991, timeout, none
PSP73.SCH, 164789, 31, 82364, 147.14s, 31
PSP74.SCH, 49307, 0, 24591, timeout, none
PSP75.SCH, 83771, 35, 41851, 150.24s, 28
PSP76.SCH, 271567, 0, 135662, timeout, none
PSP77.SCH, 77637, 0, 38678, timeout, none
PSP78.SCH, 6509, 37, 3218, 8.78s, 26
PSP79.SCH, 19909, 55, 9900, 36.17s, 30
PSP80.SCH, 48879, 76, 24364, 277.52s, 40
PSP81.SCH, 15501, 44, 7707, 78.36s, 21
PSP82.SCH, 1921, 32, 929, 2.17s, 16
PSP83.SCH, 3925, 35, 1928, 3.78s, 25
PSP84.SCH, 89017, 34, 44475, 204.76s, 47
PSP85.SCH, 5401, 54, 2647, 15.91s, 23
PSP86.SCH, 1239, 62, 558, 27.14s, 43
PSP87.SCH, 2725, 56, 1307, 25.85s, 35
PSP88.SCH, 122946, 0, 61365, timeout, none
PSP89.SCH, 391267, 2, 195549, timeout, 97
PSP90.SCH, 7641, 57, 3764, 13.88s, 49
PSP91.SCH, 6833, 15, 3402, 9.94s, 47
PSP92.SCH, 149643, 0, 74793, timeout, none
PSP93.SCH, 305753, 0, 152814, timeout, none
PSP94.SCH, 10635, 31, 5287, 54.49s, 33
PSP95.SCH, 151862, 0, 75859, timeout, none
PSP96.SCH, 327047, 0, 163478, timeout, none
PSP97.SCH, 4841, 26, 2395, 3.52s, 61
PSP98.SCH, 123624, 0, 61743, timeout, none
PSP99.SCH, 20165, 23, 10060, 102.68s, 42
PSP100.SCH, 44201, 35, 22066, 72.66s, 44
PSP101.SCH, 324460, 7, 162109, timeout, 111
PSP102.SCH, 126847, 50, 63374, 396.39s, 52
PSP103.SCH, 1721, 36, 825, 7.83s, 18
PSP104.SCH, 59957, 62, 29917, 258.13s, 32
