problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 39, 2, 18, 0.23s, 26
PSP2.SCH, 202970, 0, 101483, timeout, none
PSP3.SCH, 1125, 5, 558, 1.72s, 36
PSP4.SCH, 24019, 1, 12009, 17.57s, 39
PSP5.SCH, 351, 1, 175, 1.18s, 32
PSP6.SCH, 535202, 0, 267598, timeout, none
PSP7.SCH, 53, 1, 26, 0.46s, 43
PSP8.SCH, 24993, 5, 12492, 12.33s, 40
PSP9.SCH, 121265, 2, 60631, 159.89s, 45
PSP10.SCH, 352072, 1, 176031, timeout, 36
PSP11.SCH, 10601, 2, 5299, 9.41s, 31
PSP12.SCH, 373913, 0, 186952, timeout, none
PSP13.SCH, 1941, 3, 968, 3.66s, 40
PSP14.SCH, 508091, 0, 254041, timeout, none
PSP15.SCH, 87573, 2, 43785, 97.01s, 39
PSP16.SCH, 1834891, 1, 917440, timeout, 30
PSP17.SCH, 479863, 0, 239928, timeout, none
PSP18.SCH, 31, 1, 15, 0.23s, 27
PSP19.SCH, 6315, 2, 3156, 4.71s, 29
PSP20.SCH, 1118835, 2, 559411, timeout, 39
PSP21.SCH, 686419, 1, 343209, 495.14s, 37
PSP22.SCH, 3303, 1, 1651, 2.54s, 38
PSP23.SCH, 101, 1, 50, 0.36s, 34
PSP24.SCH, 21, 1, 10, 0.10s, 33
PSP25.SCH, 828181, 2, 414089, 372.20s, 40
PSP26.SCH, 2101, 0, 1051, 4.99s, unsat
PSP27.SCH, 1, 0, 1, 0.01s, unsat
PSP28.SCH, 39, 2, 18, 0.27s, 34
PSP29.SCH, 29, 1, 14, 0.30s, 32
PSP30.SCH, 2009, 1, 1004, 3.97s, 32
PSP31.SCH, 735, 0, 368, 2.14s, unsat
PSP32.SCH, 399107, 0, 199549, timeout, none
PSP33.SCH, 164848, 2, 82419, timeout, 71
PSP34.SCH, 171512, 1, 85752, timeout, 58
PSP35.SCH, 179472, 1, 89733, timeout, 45
PSP36.SCH, 25381, 1, 12690, 85.61s, 55
PSP37.SCH, 7471, 2, 3734, 13.22s, 32
PSP38.SCH, 230246, 3, 115117, timeout, 45
PSP39.SCH, 45719, 3, 22857, 121.74s, 49
PSP40.SCH, 44295, 0, 22148, 92.55s, unsat
PSP41.SCH, 707016, 0, 353505, timeout, none
PSP42.SCH, 226266, 0, 113130, timeout, none
PSP43.SCH, 5465, 1, 2732, 4.45s, 29
PSP44.SCH, 426563, 4, 213278, 396.66s, 35
PSP45.SCH, 13509, 1, 6754, 11.11s, 36
PSP46.SCH, 38143, 2, 19070, 39.69s, 31
PSP47.SCH, 70017, 2, 35007, 51.15s, 35
PSP48.SCH, 229483, 0, 114742, 245.95s, unsat
PSP49.SCH, 2653, 7, 1320, 2.17s, 27
PSP50.SCH, 111389, 3, 55692, 132.74s, 68
PSP51.SCH, 365980, 0, 182988, timeout, none
PSP52.SCH, 37897, 3, 18946, 27.89s, 29
PSP53.SCH, 747216, 4, 373601, timeout, 36
PSP54.SCH, 499, 1, 249, 1.06s, 32
PSP55.SCH, 1699822, 0, 849907, timeout, none
PSP56.SCH, 77, 2, 37, 0.28s, 34
PSP57.SCH, 311, 3, 153, 0.78s, 40
PSP58.SCH, 343, 2, 170, 0.37s, 19
PSP59.SCH, 812997, 3, 406496, 398.02s, 37
PSP60.SCH, 83, 2, 40, 0.29s, 37
PSP61.SCH, 321060, 0, 160527, timeout, none
PSP62.SCH, 143864, 3, 71927, timeout, 54
PSP63.SCH, 161977, 1, 80984, timeout, 67
PSP64.SCH, 84449, 1, 42224, 346.31s, 47
PSP65.SCH, 139365, 3, 69677, timeout, 49
PSP66.SCH, 641222, 0, 320607, timeout, none
PSP67.SCH, 237329, 0, 118660, timeout, none
PSP68.SCH, 155346, 0, 77670, timeout, none
PSP69.SCH, 123, 3, 59, 0.50s, 46
PSP70.SCH, 181664, 2, 90828, timeout, 54
PSP71.SCH, 237092, 0, 118543, timeout, none
PSP72.SCH, 636859, 0, 318425, timeout, none
