problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 93427, 0, 46706, timeout, none
PSP2.SCH, 44931, 0, 22462, timeout, none
PSP3.SCH, 41334, 0, 20664, timeout, none
PSP4.SCH, 121429, 0, 60709, timeout, none
PSP5.SCH, 123556, 0, 61770, timeout, none
PSP6.SCH, 52439, 0, 26214, timeout, none
PSP7.SCH, 75, 1, 37, 1.83s, 65
PSP8.SCH, 39472, 0, 19730, timeout, none
PSP9.SCH, 36136, 0, 18066, timeout, none
PSP10.SCH, 69791, 0, 34889, timeout, none
PSP11.SCH, 130439, 0, 65211, timeout, none
PSP12.SCH, 53046, 0, 26520, timeout, none
PSP13.SCH, 232339, 1, 116161, timeout, 54
PSP14.SCH, 54845, 0, 27416, timeout, none
PSP15.SCH, 25478, 0, 12735, timeout, none
PSP16.SCH, 32644, 0, 16319, timeout, none
PSP17.SCH, 126095, 0, 63039, timeout, none
PSP18.SCH, 81793, 4, 40888, timeout, 41
PSP19.SCH, 203530, 60, 101695, timeout, 107
PSP20.SCH, 54989, 0, 27491, timeout, none
PSP21.SCH, 218932, 2, 109456, timeout, 35
PSP22.SCH, 254060, 1, 127021, timeout, 39
PSP23.SCH, 34054, 0, 17025, timeout, none
PSP24.SCH, 569, 5, 280, 7.39s, 47
PSP25.SCH, 209084, 1, 104532, timeout, 34
PSP26.SCH, 193, 14, 83, 4.21s, 41
PSP27.SCH, 57, 1, 28, 1.05s, 60
PSP28.SCH, 144808, 2, 72393, timeout, 39
PSP29.SCH, 1289, 36, 609, 22.48s, 49
PSP30.SCH, 103484, 1, 51736, timeout, 62
PSP31.SCH, 23355, 0, 11673, timeout, none
PSP32.SCH, 95675, 2, 47828, timeout, 85
PSP33.SCH, 54161, 0, 27076, timeout, none
PSP34.SCH, 103490, 0, 51738, timeout, none
PSP35.SCH, 96803, 1, 48393, timeout, 117
PSP36.SCH, 80016, 26, 39974, timeout, 83
PSP37.SCH, 11207, 0, 5601, timeout, none
PSP38.SCH, 12193, 0, 6094, timeout, none
PSP39.SCH, 40732, 0, 20362, timeout, none
PSP40.SCH, 29830, 45, 14865, timeout, 167
PSP41.SCH, 107484, 0, 53736, timeout, none
PSP42.SCH, 121456, 3, 60718, timeout, 52
PSP43.SCH, 31994, 0, 15994, timeout, none
PSP44.SCH, 50867, 0, 25429, timeout, none
PSP45.SCH, 34344, 0, 17164, timeout, none
PSP46.SCH, 144307, 1, 72146, timeout, 64
PSP47.SCH, 71980, 0, 35984, timeout, none
PSP48.SCH, 16233, 0, 8113, timeout, none
PSP49.SCH, 55686, 0, 27837, timeout, none
PSP50.SCH, 140453, 5, 70222, 468.43s, 57
PSP51.SCH, 247, 29, 95, 5.90s, 41
PSP52.SCH, 21053, 110, 10417, 89.31s, 32
PSP53.SCH, 75, 1, 37, 1.12s, 72
PSP54.SCH, 33, 1, 16, 1.07s, 47
PSP55.SCH, 72715, 47, 36305, timeout, 126
PSP56.SCH, 841, 46, 375, 17.02s, 48
PSP57.SCH, 3349, 49, 1626, 66.41s, 48
PSP58.SCH, 122830, 47, 61361, timeout, 67
PSP59.SCH, 857, 4, 425, 8.75s, 42
PSP60.SCH, 59, 2, 28, 1.23s, 40
PSP61.SCH, 51026, 0, 25509, timeout, none
PSP62.SCH, 40829, 0, 20411, timeout, none
PSP63.SCH, 41514, 0, 20755, timeout, none
