problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 95, 2, 46, 0.23s, 26
PSP2.SCH, 28597, 0, 14299, 252.00s, unsat
PSP3.SCH, 3339, 8, 1662, 6.99s, 36
PSP4.SCH, 1227, 1, 613, 3.36s, 39
PSP5.SCH, 18039, 4, 9016, 100.24s, 32
PSP6.SCH, 86202, 0, 43096, timeout, none
PSP7.SCH, 157, 1, 78, 0.51s, 43
PSP8.SCH, 194500, 0, 97239, timeout, none
PSP9.SCH, 975, 2, 486, 3.93s, 45
PSP10.SCH, 80781, 1, 40390, 425.18s, 36
PSP11.SCH, 102405, 1, 51202, 440.55s, 31
PSP12.SCH, 113613, 0, 56793, timeout, none
PSP13.SCH, 295, 2, 146, 1.02s, 40
PSP14.SCH, 113159, 0, 56570, timeout, none
PSP15.SCH, 20983, 2, 10490, 114.59s, 39
PSP16.SCH, 138308, 1, 69136, timeout, 30
PSP17.SCH, 134986, 0, 67479, timeout, none
PSP18.SCH, 213, 2, 105, 0.53s, 27
PSP19.SCH, 4227, 2, 2112, 10.40s, 29
PSP20.SCH, 2779, 1, 1389, 7.33s, 39
PSP21.SCH, 1421, 1, 710, 3.89s, 37
PSP22.SCH, 136297, 0, 68138, timeout, none
PSP23.SCH, 129, 1, 64, 0.36s, 34
PSP24.SCH, 89, 1, 44, 0.20s, 33
PSP25.SCH, 137135, 2, 68555, timeout, 40
PSP26.SCH, 339, 0, 170, 1.07s, unsat
PSP27.SCH, 1, 0, 1, 0.01s, unsat
PSP28.SCH, 373, 2, 185, 0.62s, 34
PSP29.SCH, 97, 1, 48, 0.29s, 32
PSP30.SCH, 8957, 1, 4478, 45.39s, 32
PSP31.SCH, 20051, 0, 10026, 178.11s, unsat
PSP32.SCH, 71330, 0, 35657, timeout, none
PSP33.SCH, 104861, 0, 52423, timeout, none
PSP34.SCH, 73902, 0, 36942, timeout, none
PSP35.SCH, 115224, 0, 57602, timeout, none
PSP36.SCH, 5905, 1, 2952, 20.41s, 55
PSP37.SCH, 7761, 2, 3879, 52.65s, 32
PSP38.SCH, 27903, 2, 13950, 183.90s, 45
PSP39.SCH, 143, 1, 71, 0.71s, 49
PSP40.SCH, 47201, 0, 23601, 353.06s, unsat
PSP41.SCH, 125070, 0, 62526, timeout, none
PSP42.SCH, 137538, 0, 68754, timeout, none
PSP43.SCH, 2561, 1, 1280, 6.29s, 29
PSP44.SCH, 8221, 1, 4110, 20.60s, 35
PSP45.SCH, 1043, 2, 520, 2.15s, 36
PSP46.SCH, 7111, 4, 3552, 43.64s, 31
PSP47.SCH, 1569, 2, 783, 3.70s, 35
PSP48.SCH, 31419, 0, 15710, 177.36s, unsat
PSP49.SCH, 141, 1, 70, 0.40s, 27
PSP50.SCH, 70645, 5, 35318, 427.80s, 68
PSP51.SCH, 49967, 0, 24984, 346.33s, unsat
PSP52.SCH, 7313, 2, 3655, 16.01s, 29
PSP53.SCH, 17947, 2, 8972, 69.89s, 36
PSP54.SCH, 92149, 3, 46072, 304.26s, 32
PSP55.SCH, 150386, 0, 75182, timeout, none
PSP56.SCH, 8015, 2, 4006, 39.72s, 34
PSP57.SCH, 5179, 2, 2588, 11.57s, 40
