problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 55, 3, 25, 0.21s, 26
PSP2.SCH, 197081, 0, 98538, timeout, none
PSP3.SCH, 40053, 13, 20014, 113.79s, 36
PSP4.SCH, 10683, 3, 5339, 22.76s, 39
PSP5.SCH, 1453, 2, 725, 4.14s, 32
PSP6.SCH, 236742, 0, 118368, timeout, none
PSP7.SCH, 1407, 5, 699, 2.90s, 43
PSP8.SCH, 256003, 7, 127995, 580.76s, 40
PSP9.SCH, 149643, 4, 74818, 388.31s, 45
PSP10.SCH, 442222, 0, 221107, timeout, none
PSP11.SCH, 367120, 0, 183556, timeout, none
PSP12.SCH, 262321, 0, 131157, timeout, none
PSP13.SCH, 1833, 4, 913, 4.48s, 40
PSP14.SCH, 305726, 0, 152860, timeout, none
PSP15.SCH, 382641, 0, 191316, timeout, none
PSP16.SCH, 409876, 3, 204931, timeout, 31
PSP17.SCH, 273589, 0, 136791, timeout, none
PSP18.SCH, 99, 3, 47, 0.35s, 27
PSP19.SCH, 17259, 2, 8628, 36.28s, 29
PSP20.SCH, 142335, 3, 71165, 264.51s, 39
PSP21.SCH, 122793, 1, 61396, 228.97s, 37
PSP22.SCH, 335138, 0, 167566, timeout, none
PSP23.SCH, 81, 2, 39, 0.39s, 34
PSP24.SCH, 15, 1, 7, 0.06s, 33
PSP25.SCH, 247357, 2, 123677, 483.82s, 40
PSP26.SCH, 16867, 0, 8434, 43.86s, unsat
PSP27.SCH, 1, 0, 1, 0.01s, unsat
PSP28.SCH, 89, 4, 41, 0.27s, 34
PSP29.SCH, 125, 3, 60, 0.49s, 32
PSP30.SCH, 144447, 1, 72223, 239.56s, 32
PSP31.SCH, 1779, 0, 890, 7.30s, unsat
PSP32.SCH, 246752, 0, 123372, timeout, none
PSP33.SCH, 630278, 0, 315134, timeout, none
PSP34.SCH, 233158, 0, 116575, timeout, none
PSP35.SCH, 210450, 6, 105217, timeout, 45
PSP36.SCH, 114335, 5, 57163, 313.85s, 55
PSP37.SCH, 7355, 4, 3674, 18.04s, 32
PSP38.SCH, 205590, 4, 102789, timeout, 45
PSP39.SCH, 12521, 3, 6258, 38.75s, 49
PSP40.SCH, 267726, 0, 133860, timeout, none
PSP41.SCH, 365783, 0, 182888, timeout, none
PSP42.SCH, 220651, 0, 110323, timeout, none
PSP43.SCH, 33447, 4, 16720, 65.03s, 29
PSP44.SCH, 319726, 0, 159859, timeout, none
PSP45.SCH, 2211, 2, 1104, 4.45s, 36
PSP46.SCH, 26839, 3, 13417, 53.81s, 31
PSP47.SCH, 90941, 4, 45467, 208.35s, 35
PSP48.SCH, 317876, 0, 158936, timeout, none
PSP49.SCH, 199319, 6, 99654, 397.54s, 27
PSP50.SCH, 272700, 1, 136346, timeout, 79
PSP51.SCH, 217963, 0, 108979, timeout, none
PSP52.SCH, 18081, 2, 9039, 33.72s, 29
PSP53.SCH, 307934, 4, 153960, timeout, 36
PSP54.SCH, 555178, 0, 277584, timeout, none
PSP55.SCH, 335272, 0, 167632, timeout, none
PSP56.SCH, 432426, 1, 216208, timeout, 35
PSP57.SCH, 369388, 0, 184691, timeout, none
PSP58.SCH, 67, 3, 31, 0.15s, 19
PSP59.SCH, 300637, 2, 150317, 488.55s, 37
PSP60.SCH, 399, 5, 195, 0.96s, 37
PSP61.SCH, 257726, 0, 128860, timeout, none
PSP62.SCH, 204222, 6, 102103, timeout, 54
PSP63.SCH, 216615, 2, 108303, timeout, 67
PSP64.SCH, 222300, 0, 111146, timeout, none
PSP65.SCH, 183150, 3, 91569, timeout, 49
PSP66.SCH, 228020, 0, 114007, timeout, none
PSP67.SCH, 229457, 0, 114725, timeout, none
PSP68.SCH, 198658, 0, 99327, timeout, none
PSP69.SCH, 201, 4, 97, 0.76s, 46
PSP70.SCH, 112431, 1, 56215, 360.02s, 54
PSP71.SCH, 344994, 0, 172493, timeout, none
PSP72.SCH, 353512, 0, 176752, timeout, none
PSP73.SCH, 35685, 7, 17836, 72.90s, 31
PSP74.SCH, 201119, 0, 100557, timeout, none
PSP75.SCH, 19461, 4, 9727, 39.50s, 28
PSP76.SCH, 339619, 0, 169805, timeout, none
PSP77.SCH, 408892, 0, 204441, timeout, none
PSP78.SCH, 48673, 6, 24331, 58.40s, 26
PSP79.SCH, 2515, 3, 1255, 5.21s, 30
PSP80.SCH, 12047, 3, 6021, 29.83s, 40
PSP81.SCH, 5801, 2, 2899, 12.90s, 21
PSP82.SCH, 59, 3, 27, 0.14s, 16
PSP83.SCH, 336131, 3, 168063, 531.38s, 25
PSP84.SCH, 287853, 0, 143923, timeout, none
PSP85.SCH, 396887, 0, 198439, timeout, none
PSP86.SCH, 359, 4, 176, 1.20s, 43
PSP87.SCH, 2477, 3, 1236, 4.65s, 35
PSP88.SCH, 310289, 0, 155140, timeout, none
PSP89.SCH, 382242, 0, 191117, timeout, none
PSP90.SCH, 81229, 3, 40612, 138.11s, 49
PSP91.SCH, 286833, 0, 143414, timeout, none
PSP92.SCH, 204910, 0, 102452, timeout, none
PSP93.SCH, 287746, 0, 143870, timeout, none
PSP94.SCH, 237, 1, 118, 0.84s, 33
PSP95.SCH, 292684, 2, 146337, timeout, 52
PSP96.SCH, 313157, 2, 156573, timeout, 52
PSP97.SCH, 27, 1, 13, 0.15s, 61
PSP98.SCH, 223851, 0, 111922, timeout, none
PSP99.SCH, 39977, 3, 19986, 70.51s, 42
PSP100.SCH, 332471, 0, 166232, timeout, none
PSP101.SCH, 332836, 4, 166411, timeout, 62
PSP102.SCH, 20371, 1, 10185, 55.76s, 52
PSP103.SCH, 15, 1, 7, 0.07s, 18
PSP104.SCH, 8815, 1, 4407, 21.54s, 32
PSP105.SCH, 219571, 2, 109784, 260.02s, 24
PSP106.SCH, 237056, 0, 118525, timeout, none
PSP107.SCH, 257362, 2, 128676, timeout, 46
PSP108.SCH, 233701, 0, 116848, timeout, none
PSP109.SCH, 287403, 0, 143698, timeout, none
