problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 99, 2, 48, 0.25s, 26
PSP2.SCH, 15, 0, 8, 0.18s, unsat
PSP3.SCH, 111, 1, 55, 0.39s, 36
PSP4.SCH, 21953, 3, 10974, 33.74s, 39
PSP5.SCH, 213, 2, 105, 0.65s, 32
PSP6.SCH, 233448, 0, 116709, timeout, none
PSP7.SCH, 115, 1, 57, 0.28s, 43
PSP8.SCH, 46719, 1, 23359, 43.23s, 40
PSP9.SCH, 6107, 5, 3049, 15.73s, 45
PSP10.SCH, 190133, 1, 95059, timeout, 36
PSP11.SCH, 254885, 2, 127441, 318.85s, 31
PSP12.SCH, 219782, 0, 109868, timeout, none
PSP13.SCH, 3569, 2, 1783, 8.45s, 40
PSP14.SCH, 311887, 0, 155927, timeout, none
PSP15.SCH, 390710, 3, 195340, timeout, 42
PSP16.SCH, 588717, 1, 294344, timeout, 31
PSP17.SCH, 78107, 0, 39054, 306.25s, unsat
PSP18.SCH, 5223, 5, 2607, 6.80s, 27
PSP19.SCH, 1189, 3, 592, 1.70s, 29
PSP20.SCH, 402537, 1, 201257, timeout, 40
PSP21.SCH, 151873, 3, 75934, 241.92s, 37
PSP22.SCH, 87, 1, 43, 0.24s, 38
PSP23.SCH, 95, 1, 47, 0.28s, 34
PSP24.SCH, 83, 1, 41, 0.16s, 33
PSP25.SCH, 121737, 2, 60867, 129.84s, 40
PSP26.SCH, 1111, 0, 556, 4.28s, unsat
PSP27.SCH, 1, 0, 1, 0.01s, unsat
PSP28.SCH, 117, 2, 57, 0.30s, 34
PSP29.SCH, 89, 1, 44, 0.41s, 32
PSP30.SCH, 5721, 3, 2858, 7.00s, 32
PSP31.SCH, 115, 0, 58, 0.73s, unsat
PSP32.SCH, 29, 0, 15, 0.39s, unsat
PSP33.SCH, 256897, 2, 128431, timeout, 76
PSP34.SCH, 186815, 2, 93402, timeout, 66
PSP35.SCH, 232071, 1, 116023, timeout, 49
PSP36.SCH, 9101, 4, 4547, 29.80s, 55
PSP37.SCH, 165, 1, 82, 0.73s, 32
PSP38.SCH, 8481, 5, 4236, 24.34s, 45
PSP39.SCH, 113, 3, 54, 0.36s, 49
PSP40.SCH, 233656, 0, 116816, timeout, none
PSP41.SCH, 388474, 0, 194221, timeout, none
PSP42.SCH, 1713, 0, 857, 7.46s, unsat
PSP43.SCH, 661803, 0, 330885, timeout, none
PSP44.SCH, 392546, 10, 196256, timeout, 37
PSP45.SCH, 9703, 3, 4849, 15.65s, 36
PSP46.SCH, 14411, 3, 7203, 29.59s, 31
PSP47.SCH, 9861, 4, 4927, 22.16s, 35
PSP48.SCH, 169, 0, 85, 0.73s, unsat
PSP49.SCH, 93, 1, 46, 0.34s, 27
PSP50.SCH, 192789, 6, 96389, 254.55s, 68
PSP51.SCH, 15, 0, 8, 0.11s, unsat
PSP52.SCH, 397406, 1, 198692, timeout, 34
PSP53.SCH, 343, 1, 171, 0.88s, 36
PSP54.SCH, 653406, 0, 326684, timeout, none
PSP55.SCH, 504198, 0, 252084, timeout, none
PSP56.SCH, 2173, 2, 1085, 2.08s, 34
PSP57.SCH, 83, 1, 41, 0.34s, 40
PSP58.SCH, 527, 3, 261, 0.86s, 19
PSP59.SCH, 80469, 5, 40230, 109.30s, 37
PSP60.SCH, 297, 4, 145, 0.59s, 37
PSP61.SCH, 95192, 0, 47584, timeout, none
PSP62.SCH, 877, 4, 435, 5.09s, 54
PSP63.SCH, 197189, 3, 98585, timeout, 67
PSP64.SCH, 51585, 2, 25791, 150.46s, 47
PSP65.SCH, 119979, 1, 59984, timeout, 52
PSP66.SCH, 166205, 0, 83090, timeout, none
PSP67.SCH, 156064, 0, 78018, timeout, none
PSP68.SCH, 240756, 0, 120367, timeout, none
PSP69.SCH, 47, 1, 23, 0.18s, 46
PSP70.SCH, 4269, 1, 2134, 20.60s, 54
PSP71.SCH, 5811, 0, 2906, 35.86s, unsat
PSP72.SCH, 136049, 0, 68025, 318.36s, unsat
PSP73.SCH, 57207, 1, 28603, 59.83s, 31
PSP74.SCH, 4451, 0, 2226, 32.03s, unsat
PSP75.SCH, 6679, 4, 3336, 10.08s, 28
PSP76.SCH, 283260, 0, 141612, timeout, none
PSP77.SCH, 303229, 1, 151598, timeout, 59
PSP78.SCH, 123, 1, 61, 0.30s, 26
PSP79.SCH, 215, 1, 107, 0.48s, 30
PSP80.SCH, 3815, 2, 1906, 13.12s, 40
PSP81.SCH, 9291, 3, 4643, 16.95s, 21
PSP82.SCH, 73, 1, 36, 0.15s, 16
PSP83.SCH, 525, 3, 260, 0.84s, 25
PSP84.SCH, 87, 1, 43, 0.24s, 47
PSP85.SCH, 167, 2, 82, 0.39s, 23
PSP86.SCH, 87, 2, 42, 0.41s, 43
PSP87.SCH, 201, 4, 97, 0.65s, 35
PSP88.SCH, 283, 2, 140, 1.15s, 42
PSP89.SCH, 193, 1, 96, 0.62s, 53
PSP90.SCH, 87, 1, 43, 0.31s, 49
PSP91.SCH, 85, 1, 42, 0.30s, 47
PSP92.SCH, 58287, 0, 29134, timeout, none
PSP93.SCH, 207222, 0, 103595, timeout, none
PSP94.SCH, 99, 2, 48, 0.40s, 33
PSP95.SCH, 383, 2, 190, 1.49s, 47
PSP96.SCH, 93571, 3, 46783, 216.46s, 52
PSP97.SCH, 81, 1, 40, 0.21s, 61
PSP98.SCH, 64200, 0, 32091, timeout, none
PSP99.SCH, 11963, 4, 5978, 13.51s, 42
PSP100.SCH, 3693, 5, 1842, 6.39s, 44
PSP101.SCH, 41075, 3, 20535, 65.72s, 62
PSP102.SCH, 329137, 1, 164561, timeout, 62
PSP103.SCH, 175, 3, 85, 0.36s, 18
PSP104.SCH, 273, 2, 135, 1.02s, 32
PSP105.SCH, 10789, 1, 5394, 20.23s, 24
PSP106.SCH, 4561, 1, 2280, 9.42s, 51
PSP107.SCH, 2945, 1, 1472, 6.13s, 46
PSP108.SCH, 83, 0, 42, 0.83s, unsat
PSP109.SCH, 23, 0, 12, 0.25s, unsat
PSP110.SCH, 115, 1, 57, 0.43s, 58
PSP111.SCH, 377, 2, 187, 0.57s, 33
PSP112.SCH, 11, 0, 6, 0.09s, unsat
PSP113.SCH, 85, 1, 42, 0.18s, 22
PSP114.SCH, 257, 5, 124, 0.92s, 39
PSP115.SCH, 113, 3, 54, 0.29s, 41
PSP116.SCH, 283, 4, 138, 0.39s, 15
PSP117.SCH, 989, 2, 493, 1.66s, 27
PSP118.SCH, 59, 0, 30, 0.46s, unsat
PSP119.SCH, 5805, 0, 2903, 21.98s, unsat
PSP120.SCH, 28873, 2, 14435, 33.44s, 38
PSP121.SCH, 955, 1, 477, 3.86s, 57
PSP122.SCH, 29913, 0, 14957, 143.89s, unsat
PSP123.SCH, 71, 0, 36, 0.86s, unsat
PSP124.SCH, 143169, 0, 71585, 495.00s, unsat
PSP125.SCH, 11279, 0, 5640, 44.84s, unsat
PSP126.SCH, 873, 2, 435, 6.51s, 70
PSP127.SCH, 26285, 5, 13138, 46.25s, 44
PSP128.SCH, 183, 5, 87, 0.99s, 49
PSP129.SCH, 120059, 1, 60020, timeout, 66
PSP130.SCH, 327, 3, 161, 0.73s, 45
PSP131.SCH, 89, 1, 44, 0.52s, 46
PSP132.SCH, 31691, 4, 15842, 49.61s, 34
PSP133.SCH, 2133, 1, 1066, 2.63s, 41
PSP134.SCH, 9011, 2, 4504, 16.11s, 25
PSP135.SCH, 4653, 3, 2324, 8.84s, 67
PSP136.SCH, 436077, 0, 218025, timeout, none
PSP137.SCH, 19381, 4, 9687, 38.19s, 44
PSP138.SCH, 405213, 3, 202591, timeout, 45
PSP139.SCH, 389375, 2, 194676, timeout, 55
PSP140.SCH, 188441, 0, 94210, timeout, none
PSP141.SCH, 273309, 0, 136640, timeout, none
PSP142.SCH, 183, 1, 91, 0.56s, 53
PSP143.SCH, 117, 1, 58, 0.49s, 39
PSP144.SCH, 97, 1, 48, 0.22s, 31
PSP145.SCH, 482996, 0, 241484, timeout, none
PSP146.SCH, 73, 1, 36, 0.21s, 32
PSP147.SCH, 544680, 2, 272321, timeout, 45
PSP148.SCH, 1379, 3, 687, 1.69s, 43
PSP149.SCH, 901, 2, 449, 1.70s, 23
PSP150.SCH, 3501, 3, 1748, 6.65s, 28
PSP151.SCH, 1727, 2, 862, 12.89s, 78
PSP152.SCH, 123049, 0, 61516, timeout, none
PSP153.SCH, 20245, 1, 10122, 88.42s, 53
PSP154.SCH, 423, 0, 212, 2.71s, unsat
PSP155.SCH, 189, 2, 93, 0.79s, 52
PSP156.SCH, 38135, 1, 19067, 74.50s, 66
PSP157.SCH, 3729, 1, 1864, 15.36s, 61
PSP158.SCH, 2531, 1, 1265, 14.02s, 59
PSP159.SCH, 130654, 0, 65321, timeout, none
PSP160.SCH, 99, 0, 50, 1.31s, unsat
PSP161.SCH, 103397, 2, 51697, 120.81s, 29
PSP162.SCH, 83, 0, 42, 0.42s, unsat
PSP163.SCH, 275875, 1, 137925, timeout, 65
PSP164.SCH, 292280, 0, 146134, timeout, none
PSP165.SCH, 169045, 0, 84506, timeout, none
PSP166.SCH, 75, 1, 37, 0.22s, 32
PSP167.SCH, 300507, 1, 150253, 523.98s, 50
PSP168.SCH, 179072, 0, 89520, timeout, none
PSP169.SCH, 140969, 0, 70478, timeout, none
PSP170.SCH, 352208, 1, 176094, timeout, 75
PSP171.SCH, 159, 1, 79, 0.38s, 33
PSP172.SCH, 205, 5, 98, 0.61s, 37
PSP173.SCH, 89, 1, 44, 0.21s, 32
PSP174.SCH, 67, 1, 33, 0.28s, 50
PSP175.SCH, 101, 2, 49, 0.23s, 19
PSP176.SCH, 91, 1, 45, 0.39s, 57
PSP177.SCH, 91, 1, 45, 0.30s, 62
PSP178.SCH, 97, 1, 48, 0.37s, 55
PSP179.SCH, 195, 5, 93, 0.57s, 32
PSP180.SCH, 142007, 0, 70997, timeout, none
PSP181.SCH, 77, 1, 38, 0.32s, 46
PSP182.SCH, 81, 2, 39, 0.21s, 44
PSP183.SCH, 3417, 4, 1705, 6.25s, 40
PSP184.SCH, 234097, 0, 117033, timeout, none
PSP185.SCH, 81, 0, 41, 0.29s, unsat
PSP186.SCH, 355083, 3, 177539, 365.52s, 30
PSP187.SCH, 151, 2, 74, 0.58s, 77
PSP188.SCH, 61, 1, 30, 0.15s, 38
PSP189.SCH, 483, 3, 239, 0.57s, 33
PSP190.SCH, 67, 1, 33, 0.13s, 53
PSP191.SCH, 1089, 1, 544, 5.22s, 78
PSP192.SCH, 621, 2, 309, 0.89s, 52
PSP193.SCH, 81, 0, 41, 0.38s, unsat
PSP194.SCH, 139, 2, 68, 0.59s, 39
PSP195.SCH, 249189, 0, 124586, timeout, none
PSP196.SCH, 875, 0, 438, 2.30s, unsat
PSP197.SCH, 23619, 0, 11810, 91.41s, unsat
PSP198.SCH, 1, 0, 1, 0.01s, unsat
PSP199.SCH, 121, 2, 59, 0.35s, 45
PSP200.SCH, 125, 2, 61, 0.43s, 46
PSP201.SCH, 1, 0, 1, 0.01s, unsat
PSP202.SCH, 1, 0, 1, 0.01s, unsat
PSP203.SCH, 79, 1, 39, 0.16s, 44
PSP204.SCH, 7, 0, 4, 0.09s, unsat
PSP205.SCH, 380190, 0, 190081, timeout, none
PSP206.SCH, 19987, 4, 9990, 26.36s, 53
PSP207.SCH, 317, 1, 158, 0.67s, 66
PSP208.SCH, 1, 0, 1, 0.01s, unsat
PSP209.SCH, 1, 0, 1, 0.01s, unsat
PSP210.SCH, 79, 1, 39, 0.25s, 44
PSP211.SCH, 287067, 0, 143534, 297.87s, unsat
PSP212.SCH, 43, 1, 21, 0.17s, 66
PSP213.SCH, 2227, 2, 1112, 3.03s, 53
PSP214.SCH, 79, 1, 39, 0.34s, 37
PSP215.SCH, 3639, 0, 1820, 11.17s, unsat
PSP216.SCH, 15453, 2, 7725, 22.64s, 45
PSP217.SCH, 93, 2, 45, 0.37s, 74
PSP218.SCH, 4325, 0, 2163, 37.89s, unsat
PSP219.SCH, 73, 1, 36, 0.29s, 59
PSP220.SCH, 15, 0, 8, 0.17s, unsat
PSP221.SCH, 18811, 5, 9401, 45.88s, 38
PSP222.SCH, 91, 2, 44, 0.55s, 74
PSP223.SCH, 1403, 1, 701, 4.43s, 62
PSP224.SCH, 5735, 1, 2867, 20.76s, 91
PSP225.SCH, 353869, 0, 176928, timeout, none
PSP226.SCH, 26815, 1, 13407, 24.86s, 68
PSP227.SCH, 103, 1, 51, 0.28s, 59
PSP228.SCH, 2917, 4, 1455, 8.04s, 50
PSP229.SCH, 3389, 1, 1694, 8.40s, 73
PSP230.SCH, 12091, 1, 6045, 28.40s, 58
