problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 4006843, 21, 2003401, 335.55s, 26
PSP2.SCH, 1713064, 0, 856499, timeout, none
PSP3.SCH, 18454866, 0, 9227388, timeout, none
PSP4.SCH, 6395954, 29, 3197926, timeout, 41
PSP5.SCH, 4269246, 20, 2134567, timeout, 46
PSP6.SCH, 23598910, 0, 11799413, timeout, none
PSP7.SCH, 767805, 17, 383886, 28.41s, 43
PSP8.SCH, 328833, 12, 164405, 22.32s, 40
PSP9.SCH, 94400229, 0, 47200079, timeout, none
PSP10.SCH, 391251, 8, 195618, 49.62s, 36
PSP11.SCH, 4921333, 34, 2460633, 523.85s, 31
PSP12.SCH, 35803632, 0, 17901760, timeout, none
PSP13.SCH, 19874111, 0, 9937004, timeout, none
PSP14.SCH, 26367931, 0, 13183910, timeout, none
PSP15.SCH, 7132980, 34, 3566418, timeout, 55
PSP16.SCH, 5721538, 13, 2860716, timeout, 36
PSP17.SCH, 1, 0, 1, 0.00s, unsat
PSP18.SCH, 4574373, 34, 2287113, timeout, 44
PSP19.SCH, 6226535, 35, 3113233, 446.95s, 29
PSP20.SCH, 9961073, 33, 4980449, timeout, 67
PSP21.SCH, 18250708, 0, 9125299, timeout, none
PSP22.SCH, 8561582, 6, 4280755, timeout, 38
PSP23.SCH, 20163495, 0, 10081686, timeout, none
PSP24.SCH, 8095, 7, 4041, 0.23s, 33
PSP25.SCH, 321433, 19, 160698, 18.69s, 40
PSP26.SCH, 1, 0, 1, 0.00s, unsat
PSP27.SCH, 1, 0, 1, 0.00s, unsat
PSP28.SCH, 790959, 26, 395454, 19.33s, 34
PSP29.SCH, 5104974, 32, 2552411, timeout, 42
PSP30.SCH, 5292186, 32, 2646026, timeout, 39
PSP31.SCH, 8295, 0, 4148, 3.53s, unsat
PSP32.SCH, 42629331, 0, 21314666, 592.11s, unsat
PSP33.SCH, 8062707, 23, 4031331, 501.10s, 70
PSP34.SCH, 3432243, 11, 1716111, 311.22s, 58
PSP35.SCH, 381089, 6, 190539, 17.98s, 45
PSP36.SCH, 5652749, 1, 2826374, 37.54s, 57
PSP37.SCH, 4404344, 14, 2202136, timeout, 35
PSP38.SCH, 419227, 19, 209595, 37.96s, 45
PSP39.SCH, 200633, 19, 100298, 10.10s, 50
PSP40.SCH, 50783948, 0, 25391944, timeout, none
PSP41.SCH, 32340204, 0, 16170057, timeout, none
PSP42.SCH, 45667315, 0, 22833624, timeout, none
PSP43.SCH, 51902493, 0, 25951189, timeout, none
PSP44.SCH, 5425194, 36, 2712542, timeout, 36
PSP45.SCH, 6173271, 21, 3086595, timeout, 38
PSP46.SCH, 5628442, 29, 2814142, timeout, 43
PSP47.SCH, 40553390, 0, 20276646, timeout, none
PSP48.SCH, 458151, 0, 229076, 26.27s, unsat
PSP49.SCH, 2744775, 43, 1372345, 239.70s, 27
PSP50.SCH, 153349, 10, 76665, 7.84s, 68
PSP51.SCH, 1, 0, 1, 0.00s, unsat
PSP52.SCH, 5768574, 8, 2884242, timeout, 40
PSP53.SCH, 23614907, 0, 11807399, timeout, none
PSP54.SCH, 8437241, 20, 4218601, 500.81s, 32
PSP55.SCH, 6600668, 0, 3300283, timeout, none
PSP56.SCH, 3513873, 0, 1756884, timeout, none
PSP57.SCH, 30064580, 0, 15032232, timeout, none
PSP58.SCH, 13941893, 0, 6970886, timeout, none
PSP59.SCH, 11019962, 29, 5509932, timeout, 38
PSP60.SCH, 545465, 13, 272720, 13.26s, 37
PSP61.SCH, 12500802, 0, 6250382, timeout, none
