problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 35, 2, 16, 0.18s, 26
PSP2.SCH, 259, 0, 130, 0.99s, unsat
PSP3.SCH, 201, 1, 100, 0.42s, 36
PSP4.SCH, 47897, 2, 23947, 65.85s, 39
PSP5.SCH, 531, 1, 265, 1.29s, 32
PSP6.SCH, 287411, 0, 143701, timeout, none
PSP7.SCH, 111, 1, 55, 0.27s, 43
PSP8.SCH, 91251, 2, 45624, 92.10s, 40
PSP9.SCH, 11981, 6, 5985, 25.20s, 45
PSP10.SCH, 128001, 2, 63999, 209.80s, 36
PSP11.SCH, 63703, 2, 31850, 86.78s, 31
PSP12.SCH, 317605, 0, 158798, timeout, none
PSP13.SCH, 45705, 41, 22812, 50.83s, 40
PSP14.SCH, 411813, 0, 205901, timeout, none
PSP15.SCH, 449197, 20, 224574, timeout, 42
PSP16.SCH, 565141, 2, 282564, timeout, 31
PSP17.SCH, 12475, 0, 6238, 45.43s, unsat
PSP18.SCH, 545, 24, 249, 1.62s, 27
PSP19.SCH, 1715, 2, 856, 2.35s, 29
PSP20.SCH, 439068, 0, 219529, timeout, none
PSP21.SCH, 393599, 2, 196798, 517.65s, 37
PSP22.SCH, 283, 1, 141, 0.69s, 38
PSP23.SCH, 59, 1, 29, 0.19s, 34
PSP24.SCH, 15, 1, 7, 0.06s, 33
PSP25.SCH, 315305, 1, 157652, 302.98s, 40
PSP26.SCH, 2589, 0, 1295, 7.94s, unsat
PSP27.SCH, 1, 0, 1, 0.01s, unsat
PSP28.SCH, 41, 1, 20, 0.23s, 34
PSP29.SCH, 61, 1, 30, 0.25s, 32
PSP30.SCH, 29689, 3, 14842, 32.94s, 32
PSP31.SCH, 283, 0, 142, 1.03s, unsat
PSP32.SCH, 10719, 0, 5360, 34.45s, unsat
PSP33.SCH, 384620, 2, 192303, timeout, 75
PSP34.SCH, 68499, 5, 34245, 193.54s, 58
PSP35.SCH, 311765, 1, 155877, timeout, 49
PSP36.SCH, 29893, 5, 14942, 79.79s, 55
PSP37.SCH, 329, 2, 163, 1.06s, 32
PSP38.SCH, 19769, 5, 9880, 49.89s, 45
PSP39.SCH, 149, 2, 73, 0.60s, 49
PSP40.SCH, 309220, 0, 154607, timeout, none
PSP41.SCH, 417625, 0, 208808, timeout, none
PSP42.SCH, 108229, 0, 54115, 311.03s, unsat
PSP43.SCH, 431753, 26, 215851, 542.07s, 29
PSP44.SCH, 474791, 9, 237383, timeout, 42
PSP45.SCH, 31625, 16, 15797, 41.98s, 36
PSP46.SCH, 15113, 4, 7553, 27.72s, 31
PSP47.SCH, 45387, 4, 22690, 78.29s, 35
PSP48.SCH, 2357, 0, 1179, 6.93s, unsat
PSP49.SCH, 12677, 1, 6338, 20.72s, 27
PSP50.SCH, 467050, 4, 233518, timeout, 68
PSP51.SCH, 461, 0, 231, 1.49s, unsat
PSP52.SCH, 478045, 1, 239017, timeout, 34
PSP53.SCH, 8199, 1, 4099, 14.64s, 36
PSP54.SCH, 349, 2, 173, 0.85s, 32
PSP55.SCH, 399357, 0, 199674, timeout, none
PSP56.SCH, 249, 2, 123, 0.47s, 34
PSP57.SCH, 67, 1, 33, 0.23s, 40
PSP58.SCH, 275, 1, 137, 0.35s, 19
PSP59.SCH, 10855, 6, 5422, 22.70s, 37
PSP60.SCH, 19, 1, 9, 0.11s, 37
PSP61.SCH, 154763, 0, 77378, timeout, none
PSP62.SCH, 3259, 3, 1627, 11.37s, 54
PSP63.SCH, 213042, 1, 106517, timeout, 67
PSP64.SCH, 166655, 1, 83327, 201.52s, 47
PSP65.SCH, 193836, 1, 96914, timeout, 52
PSP66.SCH, 241993, 0, 120992, timeout, none
PSP67.SCH, 227034, 0, 113512, timeout, none
PSP68.SCH, 316312, 0, 158152, timeout, none
PSP69.SCH, 29, 2, 13, 0.16s, 46
PSP70.SCH, 12299, 1, 6149, 39.19s, 54
PSP71.SCH, 3355, 0, 1678, 16.27s, unsat
PSP72.SCH, 351057, 0, 175523, timeout, none
PSP73.SCH, 214861, 1, 107430, 201.09s, 31
PSP74.SCH, 295, 0, 148, 1.88s, unsat
PSP75.SCH, 2795, 2, 1396, 4.76s, 28
PSP76.SCH, 357581, 0, 178786, timeout, none
PSP77.SCH, 345288, 1, 172638, timeout, 59
PSP78.SCH, 693, 2, 345, 0.88s, 26
PSP79.SCH, 573, 2, 285, 1.35s, 30
PSP80.SCH, 18209, 37, 9068, 47.20s, 40
PSP81.SCH, 136523, 3, 68259, 258.73s, 21
PSP82.SCH, 41, 2, 19, 0.10s, 16
PSP83.SCH, 6979, 2, 3488, 6.69s, 25
PSP84.SCH, 61, 1, 30, 0.20s, 47
PSP85.SCH, 175, 2, 86, 0.39s, 23
PSP86.SCH, 119, 39, 21, 0.68s, 43
PSP87.SCH, 181, 1, 90, 0.55s, 35
PSP88.SCH, 1115, 1, 557, 3.09s, 42
PSP89.SCH, 477, 1, 238, 1.14s, 53
PSP90.SCH, 11431, 1, 5715, 10.98s, 49
PSP91.SCH, 157, 2, 77, 0.47s, 47
PSP92.SCH, 133461, 0, 66727, timeout, none
PSP93.SCH, 243256, 0, 121624, timeout, none
PSP94.SCH, 163, 3, 79, 0.46s, 33
PSP95.SCH, 1387, 21, 673, 3.98s, 47
PSP96.SCH, 56661, 3, 28328, 113.97s, 52
PSP97.SCH, 35, 1, 17, 0.13s, 61
PSP98.SCH, 176405, 0, 88200, timeout, none
PSP99.SCH, 38029, 4, 19011, 36.80s, 42
PSP100.SCH, 38333, 6, 19161, 53.47s, 44
PSP101.SCH, 113935, 20, 56948, 161.94s, 62
PSP102.SCH, 481061, 1, 240527, timeout, 62
PSP103.SCH, 27, 2, 12, 0.10s, 18
PSP104.SCH, 4905, 32, 2421, 11.30s, 32
PSP105.SCH, 12193, 2, 6095, 20.29s, 24
PSP106.SCH, 11157, 1, 5578, 19.65s, 51
PSP107.SCH, 2799, 1, 1399, 5.15s, 46
PSP108.SCH, 4441, 0, 2221, 19.33s, unsat
PSP109.SCH, 193, 0, 97, 0.88s, unsat
PSP110.SCH, 259, 2, 128, 1.12s, 58
PSP111.SCH, 200185, 9, 100084, 221.90s, 33
PSP112.SCH, 151, 0, 76, 0.62s, unsat
PSP113.SCH, 85, 1, 42, 0.17s, 22
PSP114.SCH, 4751, 4, 2372, 5.85s, 39
PSP115.SCH, 107, 2, 52, 0.25s, 41
PSP116.SCH, 221, 2, 109, 0.27s, 15
PSP117.SCH, 28371, 1, 14185, 29.67s, 27
PSP118.SCH, 360362, 0, 180177, timeout, none
PSP119.SCH, 15073, 0, 7537, 48.91s, unsat
PSP120.SCH, 369, 2, 183, 0.62s, 38
PSP121.SCH, 2403, 1, 1201, 5.02s, 57
PSP122.SCH, 148845, 0, 74423, 428.58s, unsat
PSP123.SCH, 18141, 0, 9071, 70.99s, unsat
PSP124.SCH, 114487, 0, 57244, 317.18s, unsat
PSP125.SCH, 5097, 0, 2549, 25.49s, unsat
PSP126.SCH, 6239, 19, 3101, 25.14s, 70
