problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 2841, 49, 1372, 0.51s, 26
PSP2.SCH, 497289, 0, 248606, timeout, none
PSP3.SCH, 4645, 31, 2292, 3.17s, 36
PSP4.SCH, 670413, 38, 335169, 110.13s, 39
PSP5.SCH, 12181, 34, 6057, 8.46s, 32
PSP6.SCH, 1532334, 0, 766089, timeout, none
PSP7.SCH, 394483, 43, 197199, 53.53s, 43
PSP8.SCH, 814081, 44, 406997, 37.96s, 40
PSP9.SCH, 2327211, 53, 1163553, 484.86s, 45
PSP10.SCH, 1994476, 9, 997207, timeout, 41
PSP11.SCH, 122583, 34, 61258, 22.40s, 31
PSP12.SCH, 1753998, 0, 876819, timeout, none
PSP13.SCH, 77273, 52, 38585, 26.33s, 40
PSP14.SCH, 6926752, 0, 3463273, timeout, none
PSP15.SCH, 1665415, 51, 832657, 323.17s, 39
PSP16.SCH, 12985841, 0, 6492830, timeout, none
PSP17.SCH, 6684868, 0, 3342270, timeout, none
PSP18.SCH, 1969, 58, 927, 1.40s, 27
PSP19.SCH, 171421, 38, 85673, 18.84s, 29
PSP20.SCH, 5907279, 4, 2953454, timeout, 96
PSP21.SCH, 2931029, 14, 1465434, timeout, 74
PSP22.SCH, 35383, 22, 17670, 6.87s, 38
PSP23.SCH, 888445, 58, 444165, 149.17s, 34
PSP24.SCH, 5427, 24, 2690, 0.59s, 33
PSP25.SCH, 10013711, 14, 5006762, timeout, 74
PSP26.SCH, 1051, 0, 526, 0.42s, unsat
PSP27.SCH, 1, 0, 1, 0.01s, unsat
PSP28.SCH, 4801, 47, 2354, 1.46s, 34
PSP29.SCH, 2345, 42, 1131, 1.38s, 32
PSP30.SCH, 130043, 46, 64976, 25.55s, 32
PSP31.SCH, 275, 0, 138, 0.70s, unsat
PSP32.SCH, 1581859, 0, 790867, timeout, none
PSP33.SCH, 975200, 0, 487517, timeout, none
PSP34.SCH, 755999, 5, 377920, timeout, 81
PSP35.SCH, 676779, 2, 338334, timeout, 61
PSP36.SCH, 236293, 37, 118110, 215.47s, 55
PSP37.SCH, 34415, 17, 17191, 23.76s, 32
PSP38.SCH, 1167690, 15, 583789, timeout, 49
PSP39.SCH, 334357, 39, 167140, 262.56s, 49
PSP40.SCH, 22075, 0, 11038, 30.44s, unsat
PSP41.SCH, 2619038, 0, 1309456, timeout, none
PSP42.SCH, 933049, 0, 466495, timeout, none
PSP43.SCH, 276831, 48, 138368, 36.19s, 29
PSP44.SCH, 3700526, 14, 1850156, timeout, 65
PSP45.SCH, 112349, 23, 56152, 20.68s, 36
PSP46.SCH, 633091, 45, 316501, 117.33s, 31
PSP47.SCH, 1912995, 27, 956471, 486.56s, 35
PSP48.SCH, 111493, 0, 55747, 79.02s, unsat
PSP49.SCH, 6073, 44, 2993, 1.83s, 27
PSP50.SCH, 4614919, 61, 2307399, 380.05s, 68
PSP51.SCH, 416047, 0, 208024, 94.11s, unsat
PSP52.SCH, 249347, 58, 124616, 26.09s, 29
PSP53.SCH, 4217403, 1, 2108601, timeout, 78
PSP54.SCH, 14703, 49, 7303, 5.31s, 32
PSP55.SCH, 5829188, 0, 2914557, timeout, none
PSP56.SCH, 12403, 33, 6169, 2.37s, 34
PSP57.SCH, 10247, 47, 5077, 5.34s, 40
PSP58.SCH, 307983, 45, 153947, 50.86s, 19
PSP59.SCH, 7500843, 10, 3750363, timeout, 59
PSP60.SCH, 3407, 46, 1658, 0.64s, 37
PSP61.SCH, 514172, 0, 257026, timeout, none
PSP62.SCH, 784907, 14, 392394, timeout, 67
PSP63.SCH, 376484, 0, 188134, timeout, none
PSP64.SCH, 291645, 12, 145811, 138.80s, 47
PSP65.SCH, 574399, 0, 287132, timeout, none
PSP66.SCH, 1873588, 0, 936748, timeout, none
PSP67.SCH, 1006084, 0, 502955, timeout, none
PSP68.SCH, 503453, 0, 251697, timeout, none
PSP69.SCH, 123, 16, 46, 0.28s, 46
PSP70.SCH, 624469, 16, 312194, timeout, 62
PSP71.SCH, 664410, 0, 332153, timeout, none
PSP72.SCH, 2590169, 0, 1294981, timeout, none
PSP73.SCH, 164789, 31, 82364, 21.49s, 31
PSP74.SCH, 404817, 0, 202367, timeout, none
PSP75.SCH, 83771, 35, 41851, 20.11s, 28
PSP76.SCH, 3146820, 0, 1573298, timeout, none
PSP77.SCH, 1017815, 0, 508765, timeout, none
PSP78.SCH, 6509, 37, 3218, 1.11s, 26
PSP79.SCH, 19909, 55, 9900, 4.27s, 30
PSP80.SCH, 48879, 76, 24364, 30.41s, 40
PSP81.SCH, 15501, 44, 7707, 10.31s, 21
PSP82.SCH, 1921, 32, 929, 0.31s, 16
PSP83.SCH, 3925, 35, 1928, 0.51s, 25
PSP84.SCH, 89017, 34, 44475, 23.69s, 47
PSP85.SCH, 5401, 54, 2647, 1.88s, 23
PSP86.SCH, 1239, 62, 558, 2.76s, 43
PSP87.SCH, 2725, 56, 1307, 2.81s, 35
PSP88.SCH, 1120059, 2, 559932, timeout, 84
PSP89.SCH, 4700337, 41, 2350096, timeout, 58
PSP90.SCH, 7641, 57, 3764, 1.32s, 49
PSP91.SCH, 6833, 15, 3402, 1.23s, 47
PSP92.SCH, 2627443, 0, 1313693, timeout, none
PSP93.SCH, 4612692, 0, 2306272, timeout, none
PSP94.SCH, 10635, 31, 5287, 6.36s, 33
PSP95.SCH, 2125211, 27, 1062539, timeout, 62
PSP96.SCH, 5414112, 18, 2707020, timeout, 61
PSP97.SCH, 4841, 26, 2395, 0.34s, 61
PSP98.SCH, 2373319, 0, 1186593, timeout, none
PSP99.SCH, 20165, 23, 10060, 11.62s, 42
PSP100.SCH, 44201, 35, 22066, 7.72s, 44
PSP101.SCH, 2013891, 56, 1006890, 262.02s, 62
