problem, nodes, solutions, fails, time, optimum
pat1.rcp, 831, 22, 394, 0.74s, 19
pat2.rcp, 21, 3, 8, 0.01s, 7
pat3.rcp, 797, 21, 378, 0.67s, 20
pat4.rcp, 117, 14, 45, 0.18s, 6
pat5.rcp, 267, 14, 120, 0.36s, 7
pat6.rcp, 651, 13, 313, 0.51s, 8
pat7.rcp, 61, 9, 22, 0.03s, 8
pat8.rcp, 139, 7, 63, 0.05s, 11
pat9.rcp, 629, 38, 277, 2.24s, 19
pat10.rcp, 107, 10, 44, 0.03s, 14
pat11.rcp, 1447, 7, 717, 0.16s, 18
pat12.rcp, 7773, 27, 3860, 11.56s, 13
pat13.rcp, 882063, 1, 440948, timeout, 48
pat14.rcp, 61405, 0, 30567, timeout, none
pat15.rcp, 20147, 61, 10013, 60.18s, 43
pat16.rcp, 325397, 22, 162641, timeout, 54
pat17.rcp, 242028, 25, 120973, timeout, 37
pat18.rcp, 140634, 0, 70247, timeout, none
pat19.rcp, 140945, 0, 70421, timeout, none
pat20.rcp, 7339, 37, 3633, 17.20s, 37
pat21.rcp, 95648, 0, 47767, timeout, none
pat22.rcp, 116373, 44, 58143, 403.43s, 36
pat23.rcp, 305177, 0, 152537, timeout, none
pat24.rcp, 291190, 5, 145526, timeout, 80
pat25.rcp, 8403, 33, 4169, 9.41s, 33
pat26.rcp, 291961, 2, 145935, timeout, 64
pat27.rcp, 296972, 3, 148419, timeout, 76
pat28.rcp, 122501, 3, 61186, timeout, 76
pat29.rcp, 337991, 26, 168947, timeout, 41
pat30.rcp, 350563, 2, 175223, timeout, 67
pat31.rcp, 321547, 0, 160716, timeout, none
pat32.rcp, 65989, 32, 32963, 56.45s, 22
pat33.rcp, 440770, 0, 220337, timeout, none
pat34.rcp, 260692, 0, 130296, timeout, none
pat35.rcp, 419022, 12, 209448, timeout, 60
pat36.rcp, 265019, 18, 132456, timeout, 53
pat37.rcp, 368681, 23, 184298, timeout, 38
pat38.rcp, 203004, 13, 101458, timeout, 48
pat39.rcp, 46381, 42, 23149, 93.64s, 31
pat40.rcp, 219230, 11, 109556, timeout, 60
pat41.rcp, 371099, 1, 185476, timeout, 80
pat42.rcp, 348783, 34, 174358, 380.92s, 28
pat43.rcp, 76986, 0, 38447, timeout, none
pat44.rcp, 2109, 35, 1020, 5.14s, 31
pat45.rcp, 491827, 0, 245855, timeout, none
pat46.rcp, 245330, 5, 122613, timeout, 63
pat47.rcp, 186267, 1, 93078, timeout, 67
pat48.rcp, 246844, 21, 123375, timeout, 35
pat49.rcp, 1715, 37, 821, 3.37s, 18
pat50.rcp, 210383, 12, 105147, timeout, 44
pat51.rcp, 187238, 11, 93572, timeout, 45
pat52.rcp, 160951, 5, 80427, timeout, 51
pat53.rcp, 57287, 28, 28616, 198.16s, 28
pat54.rcp, 151078, 0, 75504, timeout, none
pat55.rcp, 26461, 27, 13204, 19.45s, 29
pat56.rcp, 2085, 28, 1015, 1.86s, 27
pat57.rcp, 1781, 34, 857, 2.65s, 21
pat58.rcp, 71355, 0, 35597, timeout, none
pat59.rcp, 55759, 40, 27840, 144.38s, 31
pat60.rcp, 97166, 24, 48509, timeout, 70
pat61.rcp, 86087, 0, 42956, timeout, none
pat62.rcp, 75176, 8, 37514, timeout, 79
pat63.rcp, 106568, 0, 53196, timeout, none
pat64.rcp, 136843, 0, 68344, timeout, none
pat65.rcp, 43243, 5, 21537, timeout, 91
pat66.rcp, 111547, 50, 55724, 251.70s, 38
pat67.rcp, 133675, 7, 66766, timeout, 67
pat68.rcp, 175569, 1, 87697, timeout, 96
pat69.rcp, 123386, 10, 61630, timeout, 62
pat70.rcp, 150176, 1, 75012, timeout, 76
pat71.rcp, 144489, 20, 72177, timeout, 61
pat72.rcp, 19671, 0, 9773, timeout, none
pat73.rcp, 216678, 0, 108263, timeout, none
pat74.rcp, 7615, 38, 3770, 24.29s, 30
pat75.rcp, 118284, 1, 59085, timeout, 68
pat76.rcp, 98693, 0, 49294, timeout, none
pat77.rcp, 45855, 0, 22862, timeout, none
pat78.rcp, 56583, 0, 28219, timeout, none
pat79.rcp, 112656, 0, 56252, timeout, none
pat80.rcp, 60059, 2, 29950, timeout, 86
pat81.rcp, 128890, 7, 64362, timeout, 81
pat82.rcp, 24841, 54, 12367, 69.64s, 34
pat83.rcp, 3133, 54, 1513, 32.05s, 34
pat84.rcp, 4067, 55, 1979, 36.26s, 33
pat85.rcp, 3263, 56, 1576, 15.53s, 31
pat86.rcp, 3599, 56, 1744, 15.73s, 31
pat87.rcp, 128106, 2, 63988, timeout, 69
pat88.rcp, 334458, 0, 167145, timeout, none
pat89.rcp, 98705, 46, 49307, 249.04s, 31
pat90.rcp, 44444, 4, 22138, timeout, 89
pat91.rcp, 102328, 0, 51075, timeout, none
pat92.rcp, 186030, 30, 92967, timeout, 36
pat93.rcp, 328912, 7, 164401, timeout, 54
pat94.rcp, 379141, 50, 189521, 566.01s, 36
pat95.rcp, 77156, 8, 38511, timeout, 70
pat96.rcp, 431752, 2, 215817, timeout, 61
pat97.rcp, 80510, 14, 40189, timeout, 61
pat98.rcp, 43518, 0, 21659, timeout, none
pat99.rcp, 80373, 1, 40105, timeout, 86
pat100.rcp, 86276, 3, 43058, timeout, 81
pat101.rcp, 6285, 0, 2987, timeout, none
pat102.rcp, 23653, 53, 11712, timeout, 120
pat103.rcp, 7675, 93, 3745, 304.16s, 56
pat104.rcp, 15817, 51, 7769, timeout, 138
pat105.rcp, 47928, 2, 23835, timeout, 156
pat106.rcp, 85681, 15, 42728, timeout, 121
pat107.rcp, 15178, 108, 7477, timeout, 81
pat108.rcp, 42323, 0, 21021, timeout, none
pat109.rcp, 6967, 0, 3332, timeout, none
pat110.rcp, 90628, 15, 45204, timeout, 104
