problem, nodes, solutions, fails, time, optimum
pat1.rcp, 41, 2, 19, 0.06s, 19
pat2.rcp, 29, 2, 13, 0.01s, 7
pat3.rcp, 71, 3, 33, 0.09s, 20
pat4.rcp, 43, 1, 21, 0.05s, 6
pat5.rcp, 43, 1, 21, 0.05s, 7
pat6.rcp, 121, 1, 60, 0.13s, 8
pat7.rcp, 25, 3, 10, 0.01s, 8
pat8.rcp, 223, 3, 109, 0.04s, 11
pat9.rcp, 95, 3, 45, 0.16s, 19
pat10.rcp, 15, 1, 7, 0.01s, 14
pat11.rcp, 209, 1, 104, 0.03s, 18
pat12.rcp, 808720, 2, 404353, timeout, 13
pat13.rcp, 639724, 2, 319854, timeout, 20
pat14.rcp, 169555, 2, 84767, timeout, 43
pat15.rcp, 291, 6, 140, 2.49s, 43
pat16.rcp, 4363, 3, 2179, 7.33s, 32
pat17.rcp, 10683, 2, 5340, 15.02s, 29
pat18.rcp, 389524, 7, 194749, timeout, 41
pat19.rcp, 286077, 2, 143037, 493.38s, 31
pat20.rcp, 141, 3, 68, 0.46s, 37
pat21.rcp, 305529, 2, 152755, timeout, 50
pat22.rcp, 1079, 6, 534, 2.96s, 36
pat23.rcp, 530960, 5, 265471, timeout, 32
pat24.rcp, 179, 3, 87, 1.15s, 40
pat25.rcp, 67, 1, 33, 0.30s, 33
pat26.rcp, 215921, 3, 107958, 281.08s, 43
pat27.rcp, 146479, 5, 73235, 193.50s, 36
pat28.rcp, 94167, 7, 47077, 185.26s, 43
pat29.rcp, 20227, 4, 10110, 24.37s, 29
pat30.rcp, 134025, 3, 67010, 146.58s, 32
pat31.rcp, 545617, 1, 272801, timeout, 35
pat32.rcp, 1403, 3, 699, 1.42s, 22
pat33.rcp, 682783, 4, 341383, timeout, 32
pat34.rcp, 607816, 6, 303894, timeout, 31
pat35.rcp, 12725, 5, 6358, 14.72s, 31
pat36.rcp, 13859, 5, 6925, 21.26s, 33
pat37.rcp, 21933, 1, 10966, 29.04s, 28
pat38.rcp, 27377, 3, 13686, 37.81s, 30
pat39.rcp, 445, 4, 219, 1.06s, 31
pat40.rcp, 41815, 4, 20904, 60.09s, 31
pat41.rcp, 115829, 3, 57912, 120.93s, 36
pat42.rcp, 1901, 3, 948, 1.84s, 28
pat43.rcp, 562993, 1, 281489, timeout, 42
pat44.rcp, 187, 5, 89, 0.43s, 31
pat45.rcp, 584890, 2, 292435, timeout, 44
pat46.rcp, 21105, 3, 10550, 24.13s, 33
pat47.rcp, 77227, 2, 38612, 90.11s, 35
pat48.rcp, 12393, 3, 6194, 16.26s, 23
pat49.rcp, 55, 1, 27, 0.17s, 18
pat50.rcp, 27863, 4, 13928, 42.27s, 25
pat51.rcp, 38401, 2, 19199, 56.81s, 25
pat52.rcp, 62761, 3, 31378, 108.64s, 27
pat53.rcp, 3663, 3, 1829, 6.20s, 28
pat54.rcp, 480278, 1, 240131, timeout, 50
pat55.rcp, 889, 3, 442, 0.93s, 29
pat56.rcp, 47, 1, 23, 0.14s, 27
pat57.rcp, 43, 1, 21, 0.15s, 21
pat58.rcp, 34517, 4, 17255, 106.40s, 35
pat59.rcp, 129, 3, 62, 1.62s, 31
pat60.rcp, 3239, 3, 1617, 9.74s, 39
pat61.rcp, 83491, 3, 41743, 193.53s, 36
