problem, nodes, solutions, fails, time, optimum
abz5.fjs, 48227, 9, 24061, timeout, 1381
abz6.fjs, 73394, 9, 36637, timeout, 1021
abz7.fjs, 11904, 28, 5759, timeout, 860
abz8.fjs, 3321, 20, 1494, timeout, 964
abz9.fjs, 9973, 19, 4803, timeout, 920
car1.fjs, 88355, 2, 44149, timeout, 8225
car2.fjs, 114421, 1, 57183, timeout, 9661
car3.fjs, 122873, 10, 61401, timeout, 8316
car4.fjs, 131141, 2, 65536, timeout, 10255
car5.fjs, 121346, 3, 60640, timeout, 9866
car6.fjs, 53757, 2, 26842, timeout, 10027
car7.fjs, 72889, 4, 36421, timeout, 7460
car8.fjs, 99645, 2, 49792, timeout, 10009
la01.fjs, 108139, 4, 54042, timeout, 835
la02.fjs, 171274, 8, 85608, timeout, 705
la03.fjs, 131515, 3, 65733, timeout, 747
la04.fjs, 172936, 12, 86438, timeout, 614
la05.fjs, 76471, 6, 38206, timeout, 710
la06.fjs, 107944, 22, 53916, timeout, 926
la07.fjs, 79273, 4, 39597, timeout, 1152
la08.fjs, 49777, 12, 24845, timeout, 982
la09.fjs, 63479, 5, 31699, timeout, 1067
la10.fjs, 75194, 8, 37549, timeout, 1118
la11.fjs, 78169, 7, 39030, timeout, 1277
la12.fjs, 57242, 8, 28566, timeout, 1155
la13.fjs, 68528, 5, 34206, timeout, 1344
la14.fjs, 32067, 7, 15979, timeout, 1460
la15.fjs, 30713, 3, 15303, timeout, 1609
la16.fjs, 23737, 10, 11818, timeout, 1083
la17.fjs, 26718, 30, 13301, timeout, 843
la18.fjs, 40101, 18, 19990, timeout, 1053
la19.fjs, 34619, 8, 17262, timeout, 905
la20.fjs, 25399, 15, 12654, timeout, 988
la21.fjs, 20597, 8, 10222, timeout, 1422
la22.fjs, 30675, 4, 15260, timeout, 1348
la23.fjs, 11726, 10, 5784, timeout, 1265
la24.fjs, 42849, 4, 21339, timeout, 1308
la25.fjs, 4672, 28, 2246, timeout, 1333
la26.fjs, 6502, 16, 3143, timeout, 1547
la27.fjs, 10173, 24, 4958, timeout, 1642
la28.fjs, 27289, 6, 13533, timeout, 1639
la29.fjs, 27194, 13, 13491, timeout, 1504
la30.fjs, 6431, 18, 3099, timeout, 1812
la31.fjs, 3652, 16, 1658, timeout, 2165
la32.fjs, 6913, 2, 3286, timeout, 2264
la33.fjs, 5010, 12, 2348, timeout, 2103
la34.fjs, 5088, 21, 2370, timeout, 2154
la35.fjs, 3183, 12, 1432, timeout, 2188
la36.fjs, 6819, 53, 3269, timeout, 1527
la37.fjs, 7081, 17, 3409, timeout, 1845
la38.fjs, 16526, 37, 8123, timeout, 1503
la39.fjs, 5224, 21, 2496, timeout, 1450
la40.fjs, 12840, 12, 6296, timeout, 1725
mt06.fjs, 421643, 5, 210799, timeout, 63
mt10.fjs, 68568, 13, 34228, timeout, 1161
mt20.fjs, 64625, 4, 32255, timeout, 1286
orb1.fjs, 36347, 6, 18122, timeout, 1355
orb2.fjs, 28643, 21, 14264, timeout, 1034
orb3.fjs, 14353, 15, 7135, timeout, 1148
orb4.fjs, 26353, 20, 13120, timeout, 1169
orb5.fjs, 54901, 3, 27404, timeout, 1068
orb6.fjs, 59348, 9, 29610, timeout, 1233
orb7.fjs, 55737, 2, 27822, timeout, 516
orb8.fjs, 64653, 8, 32281, timeout, 1043
orb9.fjs, 23600, 26, 11737, timeout, 1150
orb10.fjs, 88945, 5, 44426, timeout, 1139
