problem, nodes, solutions, fails, time, optimum
pat1.rcp, 25, 1, 12, 0.06s, 19
pat2.rcp, 45, 4, 19, 0.03s, 7
pat3.rcp, 17279, 3, 8637, 18.66s, 20
pat4.rcp, 53, 3, 24, 0.24s, 7
pat5.rcp, 47, 3, 21, 0.24s, 7
pat6.rcp, 59, 1, 29, 0.34s, 8
pat7.rcp, 25, 2, 11, 0.02s, 8
pat8.rcp, 33, 2, 15, 0.03s, 11
pat9.rcp, 1227, 18, 596, 2.89s, 19
pat10.rcp, 11, 1, 5, 0.01s, 14
pat11.rcp, 35, 1, 17, 0.03s, 18
pat12.rcp, 25655, 4, 12824, 170.22s, 13
pat13.rcp, 20635, 3, 10315, 123.14s, 20
pat14.rcp, 82112, 2, 41046, timeout, 44
pat15.rcp, 5821, 3, 2908, 102.57s, 43
pat16.rcp, 75045, 26, 37497, 308.12s, 32
pat17.rcp, 124573, 8, 62274, timeout, 30
pat18.rcp, 130857, 28, 65394, timeout, 48
pat19.rcp, 132885, 3, 66435, timeout, 31
pat20.rcp, 607, 1, 303, 2.75s, 37
pat21.rcp, 128946, 0, 64466, timeout, none
pat22.rcp, 8551, 19, 4257, 45.66s, 36
pat23.rcp, 105781, 4, 52880, timeout, 34
pat24.rcp, 123, 2, 60, 0.55s, 40
pat25.rcp, 222078, 0, 111030, timeout, none
pat26.rcp, 159003, 2, 79492, timeout, 47
pat27.rcp, 27581, 9, 13782, 170.81s, 36
pat28.rcp, 95800, 0, 47895, timeout, none
pat29.rcp, 110090, 3, 55035, timeout, 31
pat30.rcp, 147478, 1, 73731, timeout, 33
pat31.rcp, 179716, 3, 89848, timeout, 41
pat32.rcp, 5723, 8, 2854, 21.34s, 22
pat33.rcp, 132654, 4, 66319, timeout, 32
pat34.rcp, 176996, 1, 88490, timeout, 31
pat35.rcp, 55369, 5, 27680, 290.60s, 31
pat36.rcp, 113929, 6, 56959, 488.95s, 33
pat37.rcp, 129446, 2, 64716, timeout, 28
pat38.rcp, 30693, 4, 15343, 141.71s, 30
pat39.rcp, 35547, 6, 17768, 157.12s, 31
pat40.rcp, 111417, 32, 55671, timeout, 31
pat41.rcp, 169437, 42, 84672, timeout, 37
pat42.rcp, 186247, 0, 93114, timeout, none
pat43.rcp, 79196, 4, 39591, timeout, 41
pat44.rcp, 5545, 1, 2772, 34.10s, 31
pat45.rcp, 177283, 0, 88633, timeout, none
pat46.rcp, 21805, 5, 10898, 140.13s, 33
pat47.rcp, 263053, 3, 131516, timeout, 37
pat48.rcp, 127760, 1, 63873, timeout, 25
pat49.rcp, 73, 1, 36, 0.37s, 18
pat50.rcp, 117805, 1, 58896, timeout, 27
pat51.rcp, 136423, 5, 68202, timeout, 25
pat52.rcp, 127257, 6, 63616, timeout, 27
pat53.rcp, 4901, 6, 2445, 26.09s, 28
pat54.rcp, 159001, 1, 79493, timeout, 50
pat55.rcp, 4993, 2, 2495, 25.01s, 29
pat56.rcp, 31, 2, 14, 0.17s, 27
pat57.rcp, 35, 1, 17, 0.20s, 21
pat58.rcp, 195525, 1, 97751, timeout, 40
pat59.rcp, 243, 36, 86, 1.86s, 31
pat60.rcp, 20799, 5, 10395, 93.70s, 39
pat61.rcp, 143659, 40, 71782, timeout, 38
pat62.rcp, 111321, 4, 55650, timeout, 38
pat63.rcp, 125052, 11, 62505, timeout, 45
pat64.rcp, 198883, 2, 99431, timeout, 45
pat65.rcp, 60022, 50, 29957, timeout, 40
pat66.rcp, 3663, 4, 1828, 34.94s, 38
pat67.rcp, 103606, 2, 51796, timeout, 28
pat68.rcp, 166774, 9, 83368, timeout, 47
pat69.rcp, 92161, 6, 46067, timeout, 30
pat70.rcp, 75607, 4, 37800, 369.70s, 31
pat71.rcp, 70900, 28, 35414, timeout, 33
pat72.rcp, 6919, 10, 3450, 76.04s, 41
pat73.rcp, 218715, 30, 109318, timeout, 42
pat74.rcp, 361, 4, 177, 3.09s, 30
pat75.rcp, 71252, 4, 35615, timeout, 35
pat76.rcp, 206093, 1, 103037, timeout, 44
pat77.rcp, 48418, 0, 24206, timeout, none
pat78.rcp, 49199, 0, 24596, timeout, none
pat79.rcp, 84096, 13, 42028, timeout, 49
pat80.rcp, 94635, 23, 47287, timeout, 41
pat81.rcp, 107349, 14, 53652, timeout, 41
pat82.rcp, 95553, 17, 47760, 558.28s, 34
pat83.rcp, 124787, 32, 62357, timeout, 36
pat84.rcp, 589, 24, 271, 4.28s, 33
pat85.rcp, 45, 1, 22, 0.37s, 31
pat86.rcp, 57, 1, 28, 0.47s, 31
pat87.rcp, 61787, 15, 30872, timeout, 33
pat88.rcp, 157300, 1, 78639, timeout, 43
pat89.rcp, 6091, 27, 3019, 27.92s, 31
pat90.rcp, 151149, 0, 75564, timeout, none
pat91.rcp, 95950, 7, 47961, timeout, 79
