problem, nodes, solutions, fails, time, optimum
pat1.rcp, 49, 4, 21, 0.16s, 19
pat2.rcp, 33, 2, 15, 0.03s, 7
pat3.rcp, 39, 2, 18, 0.13s, 20
pat4.rcp, 43, 1, 21, 0.23s, 6
pat5.rcp, 41, 1, 20, 0.23s, 7
pat6.rcp, 1121, 1, 560, 6.24s, 8
pat7.rcp, 27, 3, 11, 0.03s, 8
pat8.rcp, 337, 3, 166, 0.34s, 11
pat9.rcp, 377123, 0, 188555, timeout, none
pat10.rcp, 13, 1, 6, 0.02s, 14
pat11.rcp, 109, 1, 54, 0.08s, 18
pat12.rcp, 110155, 2, 55069, timeout, 17
pat13.rcp, 203987, 0, 101985, timeout, none
pat14.rcp, 45790, 1, 22889, timeout, 44
pat15.rcp, 10369, 5, 5180, 142.90s, 43
pat16.rcp, 8169, 5, 4080, 60.18s, 32
pat17.rcp, 268400, 0, 134194, timeout, none
pat18.rcp, 118215, 3, 59098, timeout, 44
pat19.rcp, 82984, 6, 41480, timeout, 31
pat20.rcp, 172601, 0, 86293, timeout, none
pat21.rcp, 105179, 0, 52583, timeout, none
pat22.rcp, 97695, 6, 48839, timeout, 42
pat23.rcp, 218142, 0, 109064, timeout, none
pat24.rcp, 141901, 4, 70940, timeout, 43
pat25.rcp, 119428, 0, 59707, timeout, none
pat26.rcp, 93185, 0, 46587, timeout, none
pat27.rcp, 35573, 10, 17777, 233.75s, 36
pat28.rcp, 159012, 0, 79498, timeout, none
pat29.rcp, 50937, 7, 25462, 344.46s, 29
pat30.rcp, 103097, 5, 51542, timeout, 32
pat31.rcp, 199601, 0, 99794, timeout, none
pat32.rcp, 7637, 9, 3810, 45.92s, 22
pat33.rcp, 177776, 0, 88881, timeout, none
pat34.rcp, 103305, 3, 51645, timeout, 34
pat35.rcp, 6995, 4, 3494, 49.77s, 31
pat36.rcp, 132274, 2, 66129, timeout, 37
pat37.rcp, 108726, 5, 54355, timeout, 29
pat38.rcp, 158930, 0, 79458, timeout, none
pat39.rcp, 168759, 0, 84371, timeout, none
pat40.rcp, 85864, 8, 42920, timeout, 31
pat41.rcp, 101197, 0, 50592, timeout, none
pat42.rcp, 347886, 0, 173937, timeout, none
pat43.rcp, 104914, 4, 52448, timeout, 41
pat44.rcp, 513, 7, 250, 2.89s, 31
pat45.rcp, 90346, 0, 45168, timeout, none
pat46.rcp, 110490, 4, 55237, timeout, 34
pat47.rcp, 122106, 0, 61046, timeout, none
pat48.rcp, 50893, 5, 25442, 378.29s, 23
pat49.rcp, 179, 3, 87, 1.15s, 18
pat50.rcp, 85052, 6, 42517, timeout, 25
pat51.rcp, 86183, 5, 43082, timeout, 27
pat52.rcp, 88972, 4, 44478, timeout, 27
pat53.rcp, 65169, 3, 32582, 500.45s, 28
pat54.rcp, 172367, 0, 86176, timeout, none
pat55.rcp, 84615, 0, 42303, timeout, none
pat56.rcp, 37, 1, 18, 0.25s, 27
pat57.rcp, 41, 1, 20, 0.31s, 21
pat58.rcp, 17917, 11, 8948, 216.62s, 35
pat59.rcp, 359, 6, 174, 3.19s, 31
pat60.rcp, 93451, 0, 46718, timeout, none
pat61.rcp, 100512, 0, 50248, timeout, none
pat62.rcp, 92345, 0, 46166, timeout, none
pat63.rcp, 54828, 5, 27405, timeout, 42
pat64.rcp, 178628, 0, 89308, timeout, none
pat65.rcp, 58105, 5, 29043, timeout, 44
pat66.rcp, 6373, 7, 3180, 76.53s, 38
pat67.rcp, 54449, 7, 27213, timeout, 27
pat68.rcp, 120808, 0, 60396, timeout, none
pat69.rcp, 54209, 7, 27094, timeout, 30
pat70.rcp, 130088, 0, 65036, timeout, none
pat71.rcp, 165183, 0, 82582, timeout, none
pat72.rcp, 52636, 6, 26307, timeout, 42
pat73.rcp, 116244, 0, 58114, timeout, none
pat74.rcp, 104968, 0, 52476, timeout, none
pat75.rcp, 94757, 0, 47369, timeout, none
pat76.rcp, 95108, 0, 47546, timeout, none
pat77.rcp, 144230, 0, 72106, timeout, none
pat78.rcp, 183178, 0, 91580, timeout, none
pat79.rcp, 90449, 0, 45216, timeout, none
pat80.rcp, 71111, 0, 35547, timeout, none
pat81.rcp, 101528, 0, 50754, timeout, none
pat82.rcp, 99270, 0, 49626, timeout, none
pat83.rcp, 83010, 0, 41496, timeout, none
pat84.rcp, 86309, 0, 43145, timeout, none
pat85.rcp, 121, 3, 58, 2.05s, 31
pat86.rcp, 207, 3, 101, 2.90s, 31
