problem, nodes, solutions, fails, time, optimum
psp1.sch, 3, 0, 2, 10.07s, unsat
psp2.sch, 2144, 0, 1066, timeout, none
psp3.sch, 509, 0, 242, timeout, none
psp4.sch, 656, 0, 323, timeout, none
psp5.sch, 1296, 0, 637, timeout, none
psp6.sch, 2015, 0, 989, timeout, none
psp7.sch, 2292, 0, 1137, timeout, none
psp8.sch, 487, 0, 235, timeout, none
psp9.sch, 3, 0, 2, 9.88s, unsat
psp10.sch, 3, 0, 2, 9.96s, unsat
psp11.sch, 11763, 0, 5866, timeout, none
psp12.sch, 4582, 15, 2241, timeout, 531
psp13.sch, 4377, 13, 2146, timeout, 399
psp14.sch, 7587, 1, 3718, timeout, 490
psp15.sch, 14675, 0, 7272, timeout, none
psp16.sch, 4712, 3, 2297, timeout, 643
psp17.sch, 4742, 4, 2300, timeout, 547
psp18.sch, 3835, 6, 1891, timeout, 400
psp19.sch, 3447, 6, 1668, timeout, 371
psp20.sch, 3249, 6, 1581, timeout, 453
psp21.sch, 3027, 10, 1485, timeout, 422
psp22.sch, 3699, 14, 1819, timeout, 422
psp23.sch, 3459, 13, 1710, timeout, 518
psp24.sch, 2637, 4, 1267, timeout, 238
psp25.sch, 3174, 8, 1554, timeout, 325
psp26.sch, 1779, 5, 885, 289.39s, 330
psp27.sch, 1859, 7, 923, 188.90s, 479
psp28.sch, 2740, 9, 1346, timeout, 385
psp29.sch, 3809, 3, 1867, timeout, 371
psp30.sch, 10475, 0, 5207, timeout, none
psp31.sch, 3, 0, 2, 9.96s, unsat
psp32.sch, 5317, 13, 2554, timeout, 1009
psp33.sch, 3118, 0, 1551, timeout, none
psp34.sch, 6055, 0, 3015, timeout, none
psp35.sch, 6662, 1, 3234, timeout, 1074
psp36.sch, 1042, 0, 510, timeout, none
psp37.sch, 4059, 0, 2012, timeout, none
psp38.sch, 3, 0, 2, 9.91s, unsat
psp39.sch, 4786, 22, 2299, timeout, 1007
psp40.sch, 1, 0, 1, 4.85s, unsat
psp41.sch, 9998, 0, 4974, timeout, none
psp42.sch, 3407, 3, 1669, timeout, 761
psp43.sch, 2747, 4, 1358, timeout, 673
psp44.sch, 3493, 7, 1714, timeout, 615
psp45.sch, 11592, 0, 5759, timeout, none
psp46.sch, 14786, 0, 7335, timeout, none
psp47.sch, 12312, 0, 6103, timeout, none
psp48.sch, 14717, 1, 7276, timeout, 910
psp49.sch, 14074, 0, 6995, timeout, none
psp50.sch, 3482, 5, 1706, timeout, 681
psp51.sch, 3649, 12, 1770, timeout, 604
psp52.sch, 3032, 4, 1481, timeout, 621
psp53.sch, 3519, 4, 1714, timeout, 644
psp54.sch, 3372, 1, 1652, timeout, 682
psp55.sch, 817, 2, 407, 96.32s, 508
psp56.sch, 375, 1, 187, 21.71s, 661
psp57.sch, 4183, 3, 2070, timeout, 631
psp58.sch, 6931, 2, 3408, timeout, 711
psp59.sch, 2404, 5, 1187, timeout, 464
psp60.sch, 685, 2, 341, 46.51s, 527
psp61.sch, 3, 0, 2, 9.98s, unsat
psp62.sch, 6533, 17, 3166, timeout, 968
psp63.sch, 7348, 0, 3632, timeout, none
psp64.sch, 1, 0, 1, 5.08s, unsat
psp65.sch, 6366, 1, 3088, timeout, 1044
psp66.sch, 550, 0, 265, timeout, none
psp67.sch, 11925, 0, 5941, timeout, none
psp68.sch, 14330, 0, 7147, timeout, none
psp69.sch, 13417, 1, 6615, timeout, 1168
psp70.sch, 1234, 0, 603, timeout, none
psp71.sch, 9599, 0, 4754, timeout, none
psp72.sch, 9176, 0, 4535, timeout, none
psp73.sch, 3769, 2, 1834, timeout, 913
psp74.sch, 15777, 0, 7876, timeout, none
psp75.sch, 10175, 0, 5080, timeout, none
psp76.sch, 16502, 0, 8245, timeout, none
psp77.sch, 11130, 0, 5550, timeout, none
psp78.sch, 16557, 0, 8214, timeout, none
psp79.sch, 11609, 0, 5770, timeout, none
psp80.sch, 14592, 0, 7271, timeout, none
psp81.sch, 879, 2, 438, 69.25s, 532
psp82.sch, 15194, 0, 7585, timeout, none
psp83.sch, 14263, 0, 7085, timeout, none
psp84.sch, 3298, 6, 1631, timeout, 465
psp85.sch, 5531, 2, 2722, timeout, 595
psp86.sch, 3598, 10, 1762, timeout, 627
psp87.sch, 4236, 13, 2055, timeout, 651
psp88.sch, 2559, 8, 1272, 338.39s, 499
psp89.sch, 1477, 7, 732, 142.85s, 761
psp90.sch, 3912, 15, 1866, timeout, 691
