problem, nodes, solutions, fails, time, optimum
PSP1.SCH, 16670, 0, 8313, timeout, none
PSP2.SCH, 14421, 0, 7176, timeout, none
PSP3.SCH, 15601, 0, 7773, timeout, none
PSP4.SCH, 10047, 0, 4990, timeout, none
PSP5.SCH, 12096, 0, 6026, timeout, none
PSP6.SCH, 13265, 0, 6609, timeout, none
PSP7.SCH, 16425, 0, 8186, timeout, none
PSP8.SCH, 11801, 0, 5873, timeout, none
PSP9.SCH, 10621, 0, 5291, timeout, none
PSP10.SCH, 10547, 0, 5246, timeout, none
PSP11.SCH, 26763, 0, 13348, timeout, none
PSP12.SCH, 13418, 0, 6674, timeout, none
PSP13.SCH, 16031, 0, 7976, timeout, none
PSP14.SCH, 21197, 0, 10557, timeout, none
PSP15.SCH, 18086, 0, 9002, timeout, none
PSP16.SCH, 25995, 0, 12960, timeout, none
PSP17.SCH, 15652, 0, 7794, timeout, none
PSP18.SCH, 21244, 0, 10587, timeout, none
PSP19.SCH, 20926, 0, 10434, timeout, none
PSP20.SCH, 17953, 0, 8927, timeout, none
PSP21.SCH, 41568, 0, 20736, timeout, none
PSP22.SCH, 321, 3, 158, 14.00s, 78
PSP23.SCH, 31118, 0, 15522, timeout, none
PSP24.SCH, 27170, 0, 13546, timeout, none
PSP25.SCH, 20779, 0, 10357, timeout, none
PSP26.SCH, 24546, 0, 12237, timeout, none
PSP27.SCH, 23400, 0, 11660, timeout, none
PSP28.SCH, 22205, 2, 11101, 520.68s, 87
PSP29.SCH, 30972, 0, 15445, timeout, none
PSP30.SCH, 307, 2, 152, 13.74s, 66
PSP31.SCH, 12251, 0, 6108, timeout, none
PSP32.SCH, 9242, 0, 4595, timeout, none
PSP33.SCH, 10999, 0, 5471, timeout, none
PSP34.SCH, 7818, 0, 3893, timeout, none
PSP35.SCH, 8726, 0, 4336, timeout, none
PSP36.SCH, 13016, 0, 6487, timeout, none
PSP37.SCH, 13361, 0, 6648, timeout, none
PSP38.SCH, 14474, 0, 7198, timeout, none
PSP39.SCH, 9351, 0, 4652, timeout, none
PSP40.SCH, 9882, 0, 4906, timeout, none
PSP41.SCH, 22372, 0, 11139, timeout, none
PSP42.SCH, 19552, 0, 9734, timeout, none
PSP43.SCH, 15901, 0, 7920, timeout, none
PSP44.SCH, 11616, 0, 5790, timeout, none
PSP45.SCH, 14884, 0, 7410, timeout, none
PSP46.SCH, 20224, 0, 10075, timeout, none
PSP47.SCH, 21602, 0, 10763, timeout, none
PSP48.SCH, 19114, 0, 9508, timeout, none
PSP49.SCH, 14948, 0, 7454, timeout, none
PSP50.SCH, 18554, 0, 9249, timeout, none
